index,pred_class,true_bbox,cam_bboxes,efficientnet_adv_iou
havanese_78,16,"[65.408, 56.263999999999996, 128.576, 129.472]","[64, 55, 99, 84]",0.47809540598963896
Sphynx_37,33,"[80.456, 27.776, 105.28, 196.22400000000002]","[88, 42, 93, 114]",0.513203723999072
Bombay_41,7,"[0.0, 28.0, 179.375, 167.78125]","[54, 61, 119, 111]",0.43889900921732256
scottish_terrier_7,30,"[31.808, 28.448, 183.68, 167.552]","[57, 59, 115, 107]",0.3998251705061182
german_shorthaired_94,14,"[40.584, 60.480000000000004, 143.808, 163.52]","[54, 71, 127, 153]",0.8263066100528036
saint_bernard_97,28,"[25.536, 37.0, 163.072, 148.736]","[87, 57, 105, 95]",0.3927571551444822
British_Shorthair_49,9,"[71.49600000000001, 86.464, 81.984, 128.576]","[66, 75, 95, 100]",0.5678432457942709
saint_bernard_36,28,"[33.152, 75.976, 100.352, 97.21600000000001]","[58, 60, 98, 83]",0.39445673486856836
Bengal_42,5,"[0.896, 57.088, 223.104, 125.44]","[50, 80, 152, 75]",0.40734411772454243
Persian_32,23,"[0.0, 49.544, 224.0, 136.64000000000001]","[51, 53, 106, 96]",0.3324690531950485
scottish_terrier_1,30,"[43.192, 39.424, 113.792, 148.736]","[74, 43, 88, 116]",0.5498509951455435
Ragdoll_75,26,"[36.288000000000004, 37.896, 187.264, 147.84]","[55, 66, 113, 96]",0.3918351812234245
Bengal_67,5,"[110.88, 55.552, 71.232, 118.72]","[95, 68, 85, 85]",0.5991150913469411
Siamese_49,32,"[45.696, 49.952, 132.608, 145.6]","[74, 61, 96, 92]",0.45743349314777887
miniature_pinscher_26,21,"[28.448, 75.264, 125.44, 148.736]","[71, 68, 85, 97]",0.3821353430492144
Ragdoll_4,26,"[27.62666666666667, 26.78666666666667, 180.32000000000002, 170.61333333333334]","[36, 28, 104, 99]",0.3346660571890117
german_shorthaired_95,14,"[80.64, 66.224, 143.36, 120.06400000000001]","[75, 62, 89, 101]",0.44486547698113466
japanese_chin_191,17,"[34.048, 46.856, 188.16, 138.88]","[57, 62, 127, 96]",0.46656047211511337
english_setter_52,13,"[69.44, 65.672, 124.096, 118.272]","[69, 56, 100, 85]",0.47837288298110375
keeshond_199,18,"[39.424, 38.896, 184.576, 146.94400000000002]","[47, 47, 118, 103]",0.44811774748008953
staffordshire_bull_terrier_8,34,"[10.752, 32.2, 183.232, 163.968]","[35, 39, 138, 112]",0.5144423194745853
staffordshire_bull_terrier_87,34,"[27.776, 29.792, 196.22400000000002, 166.208]","[39, 39, 127, 114]",0.4439198082123962
beagle_84,3,"[57.792, 44.168, 120.96000000000001, 124.096]","[67, 37, 96, 94]",0.5309885172632418
Siamese_237,32,"[88.10666666666667, 55.13333333333333, 135.89333333333335, 138.88]","[71, 57, 93, 103]",0.3788257376535942
havanese_1,16,"[52.68, 38.528, 119.168, 162.624]","[68, 46, 95, 82]",0.4019695614373258
keeshond_52,18,"[3.584, 34.72, 219.96800000000002, 161.28]","[58, 66, 166, 98]",0.45675504827556973
leonberger_57,19,"[56.896, 77.72800000000001, 161.728, 117.824]","[62, 65, 104, 96]",0.42495821486559643
shiba_inu_210,0,"[43.008, 75.03999999999999, 142.912, 99.904]","[73, 71, 101, 104]",0.6868275005555224
chihuahua_26,10,"[11.648, 94.344, 74.368, 90.944]","[0, 98, 100, 97]",0.6509733229484288
american_pit_bull_terrier_80,1,"[65.856, 45.064, 137.088, 140.224]","[65, 43, 115, 108]",0.6184806993689509
Russian_Blue_242,27,"[63.093333333333334, 8.213333333333333, 106.77333333333334, 189.65333333333334]","[67, 24, 89, 113]",0.49664397223979617
Bombay_52,7,"[0.0, 28.448, 220.416, 166.656]","[23, 53, 132, 105]",0.37731073325278186
miniature_pinscher_72,21,"[70.056, 0.0, 77.504, 185.024]","[66, 38, 91, 100]",0.49398012406724845
saint_bernard_67,28,"[100.8, 87.176, 78.848, 70.784]","[75, 64, 98, 88]",0.4913753053870251
Sphynx_88,33,"[101.696, 73.392, 116.032, 113.34400000000001]","[96, 67, 97, 94]",0.5605214601342641
english_setter_37,12,"[55.552, 72.392, 94.08, 112.896]","[75, 77, 88, 88]",0.5566889800112965
Russian_Blue_32,27,"[46.592, 38.792, 144.704, 146.94400000000002]","[85, 55, 110, 104]",0.5106465871172992
Sphynx_247,33,"[0.0, 35.44, 223.104, 165.76]","[22, 62, 133, 112]",0.40279360685987187
leonberger_48,19,"[0.448, 28.0, 208.768, 167.104]","[22, 47, 151, 115]",0.4977646044883682
Siamese_93,32,"[136.64000000000001, 67.592, 69.44, 125.888]","[124, 57, 100, 91]",0.45549614610096517
leonberger_6,19,"[0.448, 63.32, 216.38400000000001, 137.536]","[35, 63, 157, 123]",0.6460994247296536
american_bulldog_56,1,"[38.0, 34.048, 143.36, 189.952]","[66, 31, 104, 101]",0.36978434527875625
saint_bernard_92,28,"[17.92, 37.0, 149.632, 110.656]","[43, 65, 112, 76]",0.5140817266565769
english_setter_65,13,"[66.976, 42.56, 109.312, 177.40800000000002]","[69, 39, 92, 126]",0.5712111513943493
beagle_82,4,"[49.504000000000005, 38.976, 140.224, 160.832]","[71, 49, 123, 101]",0.5217342188546215
english_setter_36,13,"[25.088, 34.928, 139.328, 158.144]","[35, 46, 103, 118]",0.5516048925923812
Maine_Coon_78,20,"[0.448, 28.896, 196.22400000000002, 150.08]","[71, 36, 122, 117]",0.4846974633750453
Siamese_61,32,"[1.792, 37.0, 218.624, 147.84]","[88, 63, 136, 96]",0.38915555689307535
Persian_6,20,"[37.896, 8.96, 146.496, 215.04]","[54, 51, 106, 103]",0.34657567035797493
great_pyrenees_74,15,"[9.856, 46.368, 195.328, 120.96000000000001]","[98, 38, 93, 90]",0.3110733555036512
saint_bernard_94,28,"[16.128, 88.624, 169.792, 76.608]","[77, 69, 105, 85]",0.4555684106767931
Birman_41,6,"[23.296, 47.856, 163.072, 137.984]","[96, 44, 99, 90]",0.3294862271065252
american_bulldog_25,1,"[65.224, 21.952, 116.48, 193.536]","[65, 0, 100, 133]",0.4474360543208015
great_pyrenees_50,15,"[0.0, 53.984, 201.6, 131.712]","[77, 66, 109, 84]",0.34481798671849695
miniature_pinscher_58,10,"[0.0, 15.232000000000001, 217.728, 208.768]","[35, 46, 105, 90]",0.2078995716670073
chihuahua_39,10,"[44.800000000000004, 39.344, 147.84, 146.496]","[63, 75, 98, 95]",0.4298648758224446
boxer_79,8,"[79.296, 39.2, 57.344, 144.256]","[66, 30, 87, 111]",0.4827831481365538
keeshond_45,18,"[51.52, 43.68, 155.45600000000002, 151.872]","[58, 52, 115, 91]",0.4432553964752359
german_shorthaired_99,14,"[26.432000000000002, 29.72, 189.504, 167.104]","[39, 52, 145, 87]",0.39836578241187526
miniature_pinscher_91,21,"[42.376, 9.856, 143.808, 206.08]","[45, 46, 84, 87]",0.24659237679224472
wheaten_terrier_70,12,"[93.632, 93.0, 107.52, 84.672]","[91, 91, 97, 74]",0.7161571333639275
British_Shorthair_67,9,"[36.064, 38.976, 158.144, 178.752]","[59, 62, 108, 107]",0.40879342695352
chihuahua_97,10,"[50.544, 35.392, 116.48, 166.208]","[57, 34, 102, 98]",0.5052851323782134
german_shorthaired_6,14,"[66.568, 18.368000000000002, 88.256, 185.472]","[71, 0, 90, 158]",0.6197945536897951
Russian_Blue_40,27,"[0.448, 39.24, 217.28, 140.672]","[83, 49, 114, 89]",0.33194600275923625
Bengal_69,5,"[90.72, 85.12, 85.568, 120.06400000000001]","[68, 86, 96, 81]",0.4899869066326977
Maine_Coon_8,26,"[12.16, 62.08, 201.6, 90.88]","[0, 52, 99, 81]",0.30516201120507347
pomeranian_61,24,"[0.0, 31.584, 222.208, 162.17600000000002]","[51, 51, 111, 100]",0.30801843062233797
leonberger_64,19,"[10.752, 33.376, 213.248, 162.17600000000002]","[22, 43, 112, 100]",0.3238519164571906
english_cocker_spaniel_35,22,"[52.864000000000004, 49.544, 133.952, 128.576]","[76, 56, 116, 95]",0.5942550052136424
Ragdoll_250,26,"[0.7466666666666667, 43.973333333333336, 206.08, 141.86666666666667]","[62, 69, 112, 100]",0.3830908793723438
Bombay_81,7,"[4.792, 0.896, 205.184, 223.104]","[92, 30, 109, 111]",0.2643008914613091
miniature_pinscher_200,21,"[32.480000000000004, 52.266666666666666, 162.02666666666667, 170.98666666666668]","[60, 70, 96, 124]",0.42967904566692544
shiba_inu_88,31,"[0.0, 56.816, 154.56, 97.664]","[63, 54, 95, 89]",0.5039298085857762
yorkshire_terrier_9,36,"[43.904, 31.584, 158.144, 163.072]","[53, 55, 100, 93]",0.3606208490229202
staffordshire_bull_terrier_69,34,"[28.224, 58.504000000000005, 170.68800000000002, 119.616]","[26, 56, 131, 96]",0.5746220260639234
Siamese_53,32,"[0.0, 38.0, 223.552, 145.6]","[43, 64, 140, 93]",0.400010185205576
yorkshire_terrier_60,36,"[0.448, 38.896, 178.304, 143.808]","[65, 55, 94, 72]",0.2639466884297513
english_cocker_spaniel_5,12,"[49.728, 40.096000000000004, 157.696, 136.192]","[58, 39, 93, 90]",0.38315607843460125
chihuahua_45,10,"[23.744, 67.016, 150.528, 103.04]","[17, 78, 102, 84]",0.49770188547380956
havanese_48,36,"[17.92, 45.512, 197.12, 129.92000000000002]","[99, 52, 95, 90]",0.33385617422909597
boxer_22,34,"[100.8, 39.24, 122.75200000000001, 146.048]","[122, 46, 102, 84]",0.474824264400185
havanese_51,16,"[35.84, 38.792, 180.096, 146.496]","[59, 75, 140, 87]",0.46165490535526826
american_bulldog_40,1,"[17.024, 70.112, 137.088, 83.776]","[71, 58, 105, 83]",0.4117715014359837
scottish_terrier_54,30,"[56.0, 38.0, 93.184, 148.288]","[69, 55, 87, 100]",0.5530057275393008
chihuahua_48,10,"[21.056, 33.344, 152.32, 158.144]","[29, 77, 92, 92]",0.35137107250832345
Birman_54,6,"[32.0, 7.0, 159.0, 196.0]","[37, 21, 121, 102]",0.3960338852522141
Bengal_84,0,"[60.872, 21.056, 142.464, 202.94400000000002]","[59, 33, 91, 92]",0.2819300134143599
Maine_Coon_7,20,"[54.10545454545455, 31.76727272727273, 124.62545454545455, 160.46545454545455]","[37, 28, 93, 99]",0.3288666002554113
Russian_Blue_222,27,"[16.426666666666666, 28.0, 203.09333333333333, 167.25333333333333]","[60, 57, 116, 101]",0.3449124836876715
miniature_pinscher_36,21,"[88.44800000000001, 60.480000000000004, 103.04, 101.696]","[97, 64, 83, 87]",0.6891085268382398
samoyed_191,29,"[89.824, 70.336, 64.06400000000001, 128.576]","[93, 58, 76, 75]",0.376964403433591
Bombay_54,7,"[28.896, 2.24, 167.104, 221.76]","[29, 51, 136, 108]",0.3963625420921476
British_Shorthair_97,9,"[21.952, 46.368, 202.048, 149.184]","[58, 62, 121, 107]",0.429528855323716
Bengal_200,5,"[8.75, 15.2, 215.25, 199.5]","[38, 47, 147, 110]",0.376551133932392
staffordshire_bull_terrier_82,2,"[73.47200000000001, 33.824, 104.384, 161.728]","[62, 24, 120, 111]",0.5377189769186477
english_cocker_spaniel_79,12,"[17.024, 47.408, 206.528, 139.328]","[49, 68, 101, 97]",0.3404675814132281
Maine_Coon_84,20,"[53.576, 64.96000000000001, 100.352, 143.808]","[57, 61, 82, 84]",0.4447829727130728
miniature_pinscher_75,21,"[49.448, 31.36, 118.272, 192.64000000000001]","[74, 62, 91, 114]",0.45532115958169733
german_shorthaired_40,14,"[63.168, 60.664, 75.712, 68.096]","[60, 41, 92, 86]",0.6242726185350894
Persian_71,20,"[7.168, 73.24799999999999, 94.528, 121.85600000000001]","[0, 63, 100, 92]",0.5780222041979072
wheaten_terrier_36,35,"[84.936, 23.744, 79.296, 175.168]","[88, 26, 81, 143]",0.7480933708841222
american_pit_bull_terrier_67,2,"[87.584, 60.928000000000004, 107.968, 162.624]","[90, 64, 97, 104]",0.5745467574224916
english_cocker_spaniel_199,12,"[38.08, 68.712, 185.024, 104.384]","[62, 65, 92, 82]",0.36644507580967434
pug_3,25,"[38.448, 38.08, 147.392, 134.4]","[55, 47, 114, 96]",0.5524626263879412
Bombay_39,7,"[1.344, 58.016000000000005, 190.848, 114.688]","[31, 74, 128, 91]",0.532164340207914
British_Shorthair_63,27,"[81.984, 82.24799999999999, 142.016, 61.824]","[68, 63, 100, 80]",0.4522662552594274
scottish_terrier_98,30,"[84.224, 82.352, 77.504, 90.048]","[68, 66, 93, 91]",0.5901792515711292
keeshond_53,18,"[2.688, 22.240000000000002, 206.976, 181.888]","[38, 64, 158, 102]",0.42808816516498477
havanese_72,35,"[50.176, 37.0, 173.824, 149.184]","[58, 60, 122, 99]",0.46576091167171796
yorkshire_terrier_28,36,"[1.344, 24.928, 123.2, 168.0]","[24, 57, 91, 83]",0.36492153679653677
Persian_233,23,"[62.720000000000006, 89.22666666666666, 67.94666666666667, 105.28]","[60, 67, 93, 96]",0.4528642966074508
Maine_Coon_66,20,"[37.632, 44.128, 186.368, 134.848]","[58, 62, 103, 91]",0.3729604350824631
Birman_74,6,"[33.792, 14.784, 155.45600000000002, 188.608]","[40, 49, 136, 104]",0.48239705638085656
scottish_terrier_44,30,"[38.480000000000004, 10.752, 144.256, 190.4]","[94, 25, 97, 109]",0.340966039046109
Abyssinian_49,0,"[37.448, 17.024, 147.84, 206.976]","[63, 68, 106, 134]",0.4641931423297379
basset_hound_67,3,"[0.0, 72.392, 106.176, 113.34400000000001]","[23, 73, 99, 94]",0.5782147618547356
american_pit_bull_terrier_86,2,"[59.36, 25.984, 135.744, 198.016]","[78, 40, 102, 125]",0.4743394644605749
chihuahua_40,31,"[53.76, 40.24, 167.104, 145.6]","[20, 68, 117, 82]",0.2518825431029393
miniature_pinscher_37,21,"[55.775999999999996, 14.784, 125.888, 195.328]","[67, 36, 88, 125]",0.44734629829273437
basset_hound_87,3,"[46.096000000000004, 65.408, 135.744, 158.592]","[55, 67, 78, 94]",0.34058109525065267
havanese_82,16,"[46.592, 49.544, 136.192, 135.296]","[59, 56, 118, 76]",0.4866974211042032
leonberger_72,19,"[40.096000000000004, 22.848, 116.928, 195.776]","[64, 22, 90, 120]",0.46689622387224416
scottish_terrier_48,30,"[17.472, 45.352000000000004, 155.008, 150.976]","[74, 57, 96, 103]",0.4225191817692068
pug_201,25,"[82.13333333333334, 57.120000000000005, 104.53333333333333, 120.96000000000001]","[85, 50, 85, 82]",0.48037850638270635
leonberger_40,19,"[28.896, 0.896, 165.312, 218.624]","[51, 0, 115, 116]",0.3652158440956914
beagle_195,1,"[44.616, 8.064, 107.968, 203.84]","[86, 38, 94, 95]",0.25700047537051446
chihuahua_4,34,"[0.448, 33.376, 196.22400000000002, 162.17600000000002]","[31, 34, 110, 91]",0.3145541131479459
samoyed_71,29,"[88.70400000000001, 67.98400000000001, 85.12, 82.432]","[71, 50, 95, 86]",0.5294827171621166
english_cocker_spaniel_54,12,"[63.168, 39.24, 103.488, 146.048]","[69, 57, 102, 88]",0.5545597376274166
pomeranian_92,24,"[59.400000000000006, 30.016000000000002, 124.544, 170.68800000000002]","[58, 28, 95, 111]",0.4722145077221283
keeshond_24,18,"[73.424, 73.92, 58.688, 104.83200000000001]","[61, 79, 92, 87]",0.5641502928795593
Egyptian_Mau_210,5,"[43.30666666666667, 28.746666666666666, 150.08, 149.33333333333334]","[90, 63, 90, 103]",0.41361868908010957
Egyptian_Mau_9,11,"[42.18666666666667, 43.81333333333333, 130.66666666666669, 147.46666666666667]","[56, 83, 104, 87]",0.469563051260287
miniature_pinscher_97,21,"[11.200000000000001, 37.896, 158.592, 146.496]","[66, 43, 94, 102]",0.41268718457683173
staffordshire_bull_terrier_62,2,"[60.464, 42.56, 86.464, 169.792]","[37, 31, 95, 91]",0.3220991596578116
great_pyrenees_71,15,"[18.816, 50.400000000000006, 172.032, 121.85600000000001]","[95, 34, 96, 97]",0.3425908329041153
shiba_inu_91,31,"[85.568, 73.312, 76.608, 104.83200000000001]","[86, 58, 99, 92]",0.5171009599265147
shiba_inu_38,31,"[23.47598253275109, 31.759825327510917, 190.74235807860262, 155.03930131004367]","[21, 49, 110, 99]",0.3569988084506445
Egyptian_Mau_79,11,"[79.744, 48.384, 59.584, 174.72]","[71, 71, 81, 106]",0.49807562607575256
shiba_inu_49,31,"[53.368, 8.064, 90.048, 198.464]","[68, 0, 91, 94]",0.3249518602596313
Ragdoll_84,29,"[47.752, 5.824, 122.304, 209.216]","[61, 52, 97, 68]",0.25777754980383566
boxer_28,8,"[37.0, 34.496, 143.36, 189.504]","[63, 37, 100, 97]",0.35704697714635497
Maine_Coon_61,20,"[52.864000000000004, 62.496, 171.136, 129.92000000000002]","[42, 62, 98, 81]",0.30292085368198296
Ragdoll_252,6,"[48.53333333333334, 43.973333333333336, 144.10666666666668, 141.86666666666667]","[53, 68, 104, 96]",0.48836005632141044
boxer_192,8,"[69.888, 53.984, 83.776, 132.608]","[65, 42, 94, 98]",0.5494408168769719
saint_bernard_194,28,"[79.744, 48.16, 126.784, 112.0]","[71, 34, 99, 89]",0.41552280364194966
British_Shorthair_54,9,"[38.024, 23.296, 147.84, 198.464]","[60, 22, 102, 79]",0.2689165841182007
Abyssinian_210,0,"[45.14666666666667, 9.706666666666667, 155.30666666666667, 214.29333333333335]","[69, 58, 93, 127]",0.354885218397363
wheaten_terrier_22,35,"[94.976, 53.128, 73.47200000000001, 119.168]","[70, 32, 92, 99]",0.41278098622600434
shiba_inu_84,31,"[64.06400000000001, 103.488, 59.136, 109.76]","[63, 73, 96, 95]",0.32341903455776305
British_Shorthair_33,9,"[77.208, 62.72, 115.584, 148.736]","[66, 62, 92, 107]",0.46542399266845563
english_cocker_spaniel_83,12,"[47.936, 68.36, 111.104, 117.376]","[60, 90, 101, 77]",0.5780896860343889
japanese_chin_34,17,"[67.2, 64.776, 130.368, 120.96000000000001]","[101, 63, 97, 92]",0.5452093115267129
basset_hound_68,3,"[41.216, 80.416, 91.392, 83.328]","[57, 63, 102, 82]",0.4400568695840279
pomeranian_75,24,"[76.16, 54.263999999999996, 94.08, 112.896]","[66, 57, 96, 83]",0.6214573532558451
english_setter_61,4,"[37.0, 69.44, 143.808, 111.104]","[125, 89, 48, 68]",0.20428543741886268
Egyptian_Mau_21,11,"[51.072, 38.344, 172.48, 146.496]","[75, 78, 149, 90]",0.5282798471522826
japanese_chin_91,17,"[42.56, 53.128, 180.992, 132.608]","[100, 66, 107, 91]",0.40569164696543264
Russian_Blue_202,27,"[55.368, 15.232000000000001, 93.632, 197.568]","[62, 27, 96, 119]",0.5290324782760593
great_pyrenees_41,15,"[0.0, 5.376, 219.52, 218.17600000000002]","[48, 32, 120, 105]",0.26308099508503896
english_setter_192,13,"[34.448, 21.504, 131.712, 202.496]","[66, 17, 89, 180]",0.5769480910080922
chihuahua_25,10,"[86.912, 41.44, 93.184, 152.32]","[91, 72, 98, 93]",0.5515913886684043
samoyed_37,29,"[68.544, 28.0, 155.008, 167.104]","[81, 51, 143, 107]",0.5877777688664163
pug_197,25,"[55.125, 11.375, 131.25, 195.125]","[65, 28, 109, 98]",0.4171001494768311
staffordshire_bull_terrier_59,2,"[49.728, 81.352, 90.944, 105.28]","[67, 82, 96, 85]",0.5458391349348732
British_Shorthair_6,9,"[48.05818181818182, 49.92, 118.92363636363636, 123.81090909090909]","[34, 36, 103, 101]",0.44557921882360635
Persian_3,23,"[0.0, 56.66666666666667, 197.49333333333334, 129.92000000000002]","[56, 62, 114, 98]",0.4354140864350433
Siamese_82,32,"[39.424, 55.775999999999996, 177.40800000000002, 130.368]","[34, 66, 119, 94]",0.4516482669844342
Bengal_27,5,"[57.344, 5.376, 163.072, 218.624]","[78, 37, 121, 117]",0.3970946157114778
japanese_chin_51,17,"[42.112, 50.400000000000006, 181.888, 145.15200000000002]","[53, 52, 114, 96]",0.41452336271125856
saint_bernard_35,28,"[78.848, 70.56, 56.896, 89.152]","[64, 45, 97, 87]",0.34902099291223
great_pyrenees_76,15,"[39.688, 39.872, 129.024, 184.12800000000001]","[64, 34, 99, 94]",0.3584755990225001
shiba_inu_77,31,"[53.232, 68.544, 91.392, 126.784]","[62, 60, 96, 100]",0.5543754558220362
saint_bernard_54,28,"[16.576, 32.480000000000004, 108.416, 161.728]","[45, 50, 130, 94]",0.33817696075801024
boxer_61,8,"[28.448, 17.024, 167.552, 200.704]","[68, 43, 112, 120]",0.39966270599148745
basset_hound_99,3,"[112.896, 49.28, 89.60000000000001, 166.656]","[110, 85, 94, 86]",0.5032794676607412
beagle_68,4,"[19.264, 10.752, 198.016, 212.8]","[50, 24, 114, 103]",0.2786571359312956
havanese_87,16,"[21.952, 49.992000000000004, 201.6, 121.85600000000001]","[57, 50, 100, 79]",0.32158045509870614
beagle_80,4,"[31.16, 13.44, 178.752, 210.56]","[79, 32, 116, 102]",0.31436296723136536
British_Shorthair_239,11,"[89.60000000000001, 30.186666666666667, 123.2, 174.72]","[110, 94, 95, 85]",0.3751363963417535
boxer_193,8,"[59.848, 51.072, 94.08, 148.288]","[84, 36, 87, 100]",0.3553622099433499
samoyed_56,29,"[41.032, 3.136, 117.824, 220.864]","[59, 26, 99, 107]",0.40706173235650633
shiba_inu_73,31,"[70.336, 45.92, 77.504, 149.632]","[70, 47, 93, 100]",0.5895329366648069
american_bulldog_6,1,"[42.112, 54.432, 137.984, 112.896]","[44, 58, 114, 100]",0.7318086963449573
wheaten_terrier_39,35,"[0.0, 37.0, 224.0, 148.288]","[58, 61, 166, 102]",0.5097464778962945
Abyssinian_60,0,"[50.624, 37.0, 119.616, 149.632]","[65, 47, 98, 115]",0.6296658789163246
scottish_terrier_45,30,"[52.232, 65.856, 93.184, 130.368]","[63, 64, 99, 103]",0.5950238311391223
havanese_61,16,"[74.368, 35.616, 149.632, 159.936]","[90, 51, 110, 105]",0.48262662100768444
pug_76,25,"[52.416000000000004, 55.472, 57.344, 103.936]","[35, 35, 93, 93]",0.39799249879011594
newfoundland_82,22,"[40.584, 18.368000000000002, 137.984, 187.71200000000002]","[62, 27, 119, 102]",0.4546939477707976
american_bulldog_48,34,"[46.144, 28.0, 116.032, 149.632]","[56, 51, 101, 86]",0.5002850973059789
Egyptian_Mau_56,11,"[73.92, 27.48, 132.72, 170.8]","[91, 86, 103, 96]",0.4361985508044263
Birman_79,6,"[0.448, 50.888, 222.208, 135.296]","[55, 55, 102, 83]",0.2816006265082138
german_shorthaired_62,14,"[42.608000000000004, 55.104, 94.08, 77.504]","[41, 43, 107, 87]",0.7374868864066656
american_pit_bull_terrier_7,34,"[0.0, 58.504000000000005, 131.264, 127.68]","[0, 65, 142, 111]",0.8116490196348964
beagle_55,4,"[109.57600000000001, 40.768, 53.312, 120.96000000000001]","[94, 0, 82, 94]",0.25072672559572046
yorkshire_terrier_3,36,"[59.848, 17.472, 119.168, 153.66400000000002]","[57, 23, 93, 95]",0.46089008382121943
pug_87,25,"[15.232000000000001, 79.56, 150.528, 72.57600000000001]","[85, 69, 90, 80]",0.4480377345570696
english_cocker_spaniel_7,12,"[62.016000000000005, 29.568, 103.488, 182.784]","[65, 40, 89, 103]",0.48461746373332887
