index,pred_class,true_bbox,cam_bboxes,densenet_iou
staffordshire_bull_terrier_90,34,"[15.68, 43.272, 163.072, 127.68]","[59, 48, 75, 76]",0.2737616337743889
german_shorthaired_53,14,"[34.688, 33.6, 154.56, 190.4]","[86, 73, 75, 70]",0.17840016441359152
yorkshire_terrier_78,36,"[17.92, 26.928, 151.424, 173.824]","[64, 38, 68, 79]",0.20409461690031955
pug_199,25,"[44.800000000000004, 33.6, 133.28, 160.16000000000003]","[90, 48, 72, 76]",0.2563462947616608
great_pyrenees_70,15,"[51.968, 38.304, 137.984, 153.216]","[49, 56, 70, 64]",0.20111508823525454
german_shorthaired_200,14,"[0.0, 73.28800000000001, 154.112, 112.44800000000001]","[82, 71, 75, 69]",0.2718874426167636
keeshond_89,18,"[6.72, 37.448, 217.28, 146.94400000000002]","[80, 76, 85, 70]",0.18635684763281724
great_pyrenees_196,15,"[19.712, 58.704, 175.616, 115.584]","[22, 54, 69, 68]",0.2117746756925051
havanese_85,16,"[76.608, 51.888, 113.34400000000001, 133.504]","[104, 70, 69, 69]",0.3146337947167885
japanese_chin_61,17,"[43.904, 78.176, 120.512, 75.712]","[88, 87, 67, 64]",0.4699587760578814
american_bulldog_57,1,"[34.944, 73.736, 142.016, 112.896]","[69, 87, 86, 77]",0.4130221522099903
boxer_196,8,"[0.0, 58.775999999999996, 163.52, 133.056]","[73, 65, 77, 73]",0.2583498677248677
havanese_199,30,"[86.016, 81.312, 113.792, 110.208]","[91, 87, 84, 78]",0.5224551770967653
english_setter_45,13,"[44.800000000000004, 62.536, 179.20000000000002, 123.648]","[80, 93, 119, 79]",0.4242764743465321
Maine_Coon_99,20,"[45.472, 35.392, 150.528, 188.608]","[70, 65, 74, 75]",0.1954859647349778
British_Shorthair_278,9,"[73.47200000000001, 49.992000000000004, 122.304, 135.744]","[79, 63, 77, 74]",0.34321095472969587
staffordshire_bull_terrier_49,34,"[39.24, 35.392, 142.464, 127.232]","[72, 44, 74, 74]",0.3021078091414615
havanese_32,16,"[28.672, 44.616, 166.208, 125.888]","[35, 53, 80, 76]",0.2905810720946444
havanese_35,16,"[32.256, 5.824, 167.104, 191.296]","[41, 55, 73, 68]",0.1552884081284126
Sphynx_44,33,"[82.88, 25.136, 140.224, 176.064]","[101, 61, 84, 85]",0.28920466620909274
newfoundland_52,22,"[33.376, 21.056, 126.784, 171.136]","[95, 33, 68, 77]",0.2289342517897678
scottish_terrier_71,30,"[1.344, 47.888, 159.04, 142.912]","[64, 77, 73, 78]",0.250519997504057
Bengal_32,5,"[33.152, 40.136, 142.912, 143.36]","[68, 68, 97, 92]",0.4355749267281363
wheaten_terrier_47,35,"[62.72, 28.448, 99.008, 167.104]","[75, 39, 68, 69]",0.2835965021190988
boxer_2,1,"[0.0, 67.464, 134.4, 119.168]","[53, 80, 76, 74]",0.3511449222546161
wheaten_terrier_41,35,"[72.80000000000001, 60.032000000000004, 76.608, 107.968]","[73, 65, 71, 69]",0.5922952619025335
Bengal_64,5,"[45.248, 41.888, 173.824, 141.12]","[77, 71, 94, 82]",0.3142269272706628
pomeranian_63,24,"[0.896, 40.992000000000004, 178.752, 155.008]","[79, 74, 85, 71]",0.2178072099966502
beagle_91,4,"[22.400000000000002, 58.464, 140.224, 86.464]","[97, 61, 67, 67]",0.3599067511070282
great_pyrenees_34,15,"[75.712, 62.944, 70.784, 128.576]","[77, 60, 75, 74]",0.50840108506081
great_pyrenees_91,15,"[0.0, 30.64, 175.616, 185.92000000000002]","[70, 59, 76, 76]",0.17690373112608698
miniature_pinscher_30,21,"[57.792, 42.928, 111.552, 142.912]","[72, 69, 72, 69]",0.3116273230597522
Sphynx_250,33,"[13.542268041237113, 2.7711340206185566, 185.2041237113402, 219.3814432989691]","[74, 35, 109, 88]",0.23607969117887342
english_setter_22,12,"[28.0, 70.784, 109.76, 152.768]","[66, 62, 80, 74]",0.2598801707394948
Ragdoll_255,26,"[0.0, 28.746666666666666, 223.25333333333333, 165.76000000000002]","[61, 101, 88, 78]",0.18548106669224682
japanese_chin_36,17,"[72.57600000000001, 37.0, 72.128, 23.744]","[74, 52, 69, 70]",0.10158418035352658
miniature_pinscher_84,21,"[44.647999999999996, 14.784, 109.76, 177.856]","[89, 40, 64, 78]",0.2557183876994997
chihuahua_52,10,"[47.04, 42.376, 119.616, 143.808]","[80, 74, 78, 77]",0.34915077156558305
english_cocker_spaniel_3,12,"[56.0, 45.472, 107.52, 150.08]","[57, 74, 75, 71]",0.32999513354782206
shiba_inu_72,31,"[36.288000000000004, 35.24, 138.43200000000002, 155.45600000000002]","[48, 74, 95, 76]",0.3355005336960334
beagle_47,4,"[0.0, 26.240000000000002, 224.0, 170.68800000000002]","[117, 70, 73, 79]",0.1508338940891317
keeshond_91,18,"[77.056, 59.848, 92.736, 113.792]","[87, 74, 69, 74]",0.48386111334297494
Sphynx_57,21,"[103.04, 73.28800000000001, 45.696, 91.392]","[93, 61, 70, 70]",0.40956525006157407
leonberger_39,19,"[31.136, 30.016000000000002, 159.04, 172.928]","[30, 28, 65, 75]",0.1681692784849832
staffordshire_bull_terrier_40,1,"[61.775999999999996, 16.576, 108.864, 198.464]","[74, 28, 73, 73]",0.246649189348565
British_Shorthair_60,9,"[0.0, 49.056, 162.17600000000002, 129.472]","[78, 63, 76, 73]",0.26422506360360193
german_shorthaired_2,14,"[1.344, 56.224000000000004, 222.656, 137.984]","[65, 76, 86, 70]",0.19594462647872388
shiba_inu_29,31,"[37.632, 38.0, 132.16, 148.736]","[66, 59, 72, 73]",0.26738634753472557
beagle_98,4,"[50.176, 62.728, 77.952, 127.68]","[59, 76, 72, 69]",0.46988421928759305
Russian_Blue_88,27,"[31.36, 46.584, 160.38400000000001, 129.92000000000002]","[33, 58, 69, 68]",0.22517540415318502
english_cocker_spaniel_9,12,"[38.344, 3.136, 146.496, 220.864]","[58, 27, 70, 73]",0.1579320236478014
yorkshire_terrier_23,36,"[50.848, 39.872, 104.83200000000001, 167.552]","[65, 61, 64, 78]",0.28420459092728
Bombay_221,7,"[10.32258064516129, 76.96774193548387, 191.48387096774192, 108.38709677419355]","[39, 71, 78, 77]",0.2611004453153618
saint_bernard_195,28,"[0.448, 40.992000000000004, 200.256, 154.56]","[94, 68, 75, 71]",0.1720429837385786
chihuahua_51,32,"[38.0, 96.768, 107.52, 89.152]","[66, 114, 81, 77]",0.5660467295168996
yorkshire_terrier_93,16,"[74.088, 50.176, 101.248, 114.688]","[81, 61, 76, 73]",0.4777844597635791
Egyptian_Mau_58,11,"[0.0, 27.272, 189.952, 137.984]","[0, 65, 158, 89]",0.5365058879048127
havanese_30,16,"[51.968, 37.448, 129.92000000000002, 147.84]","[78, 51, 76, 66]",0.2611497185080929
american_bulldog_99,1,"[38.344, 3.584, 146.94400000000002, 220.416]","[71, 36, 82, 79]",0.200007356219927
keeshond_197,18,"[1.792, 40.544, 217.28, 153.66400000000002]","[43, 68, 88, 81]",0.21348914817647774
yorkshire_terrier_96,16,"[0.0, 37.896, 174.272, 144.704]","[90, 59, 66, 62]",0.16226597864149042
Egyptian_Mau_4,11,"[21.28, 64.60000000000001, 194.88000000000002, 153.44000000000003]","[54, 115, 70, 54]",0.1264113120707633
beagle_33,4,"[127.232, 58.232, 46.592, 92.288]","[115, 55, 71, 70]",0.5050885848893973
basset_hound_71,4,"[0.0, 65.672, 146.496, 120.06400000000001]","[54, 68, 73, 70]",0.2905242076804705
basset_hound_195,3,"[37.448, 1.792, 116.48, 155.45600000000002]","[40, 28, 80, 76]",0.3357721940472043
Siamese_97,32,"[51.52, 30.240000000000002, 136.192, 165.312]","[51, 32, 74, 74]",0.24110335330611765
beagle_23,4,"[46.144, 37.0, 176.96, 142.016]","[89, 77, 82, 67]",0.2186131435563484
Abyssinian_8,0,"[67.648, 50.888, 156.352, 134.848]","[88, 65, 61, 68]",0.19673915292397073
english_setter_33,17,"[61.6, 90.944, 66.752, 96.768]","[55, 80, 75, 78]",0.571419691576838
german_shorthaired_26,14,"[47.712, 3.136, 148.288, 220.864]","[86, 18, 94, 155]",0.4448653810414675
leonberger_63,19,"[0.0, 28.896, 223.552, 166.656]","[30, 37, 93, 76]",0.18971297186209152
staffordshire_bull_terrier_20,34,"[47.04, 33.2, 143.36, 160.832]","[62, 50, 81, 70]",0.24591363192648227
Bombay_67,22,"[28.0, 0.0, 167.552, 224.0]","[72, 85, 78, 71]",0.14755547105205719
chihuahua_43,10,"[39.24, 2.688, 140.672, 220.416]","[76, 61, 75, 74]",0.17899553769581472
boxer_49,8,"[48.832, 34.512, 173.824, 162.624]","[75, 56, 85, 77]",0.23153426524077297
boxer_45,8,"[80.64, 44.272, 75.712, 139.328]","[67, 51, 79, 77]",0.4338895268888298
keeshond_36,18,"[41.2, 54.13333333333333, 126.93333333333334, 145.13333333333333]","[90, 57, 71, 80]",0.30832268598757834
keeshond_97,18,"[22.848, 28.0, 167.552, 168.0]","[34, 49, 74, 77]",0.2024247198879552
newfoundland_76,30,"[75.632, 63.168, 102.144, 136.192]","[89, 64, 75, 88]",0.47443801144072584
yorkshire_terrier_196,36,"[58.24, 50.44, 88.256, 116.928]","[80, 74, 66, 68]",0.43490068003396004
pomeranian_9,19,"[24.192, 83.24799999999999, 103.04, 88.256]","[69, 77, 71, 73]",0.3741269364484572
beagle_71,4,"[45.696, 67.016, 128.12800000000001, 98.11200000000001]","[114, 59, 70, 64]",0.24443572533651628
Ragdoll_264,26,"[0.0, 53.08108108108108, 198.05405405405406, 112.43243243243244]","[118, 65, 72, 72]",0.23280357742693986
saint_bernard_91,28,"[22.848, 49.992000000000004, 201.15200000000002, 120.96000000000001]","[56, 51, 60, 57]",0.1405594253291517
Birman_81,6,"[10.0, 46.0, 214.0, 113.0]","[33, 59, 66, 59]",0.16102886444462824
german_shorthaired_86,14,"[21.952, 49.992000000000004, 155.008, 131.264]","[90, 58, 74, 72]",0.26185716942974785
pug_196,25,"[45.17333333333333, 35.093333333333334, 150.82666666666668, 167.25333333333333]","[59, 42, 64, 63]",0.15983342594463526
pomeranian_25,24,"[38.528, 28.448, 175.168, 166.656]","[78, 58, 78, 73]",0.19504810602361558
Birman_65,6,"[0.0, 65.224, 166.208, 120.512]","[55, 92, 78, 71]",0.2764844646412759
samoyed_66,29,"[66.304, 24.240000000000002, 99.008, 178.752]","[83, 62, 67, 73]",0.27636081543664315
Birman_78,6,"[38.344, 10.304, 146.94400000000002, 213.696]","[71, 48, 83, 72]",0.19031031936474543
keeshond_57,18,"[35.392, 42.784, 105.28, 100.8]","[76, 48, 73, 70]",0.4043738807687305
german_shorthaired_199,14,"[51.968, 42.824, 172.032, 142.912]","[92, 64, 87, 69]",0.24416893444167437
havanese_37,16,"[42.376, 11.648, 144.256, 212.352]","[66, 29, 81, 76]",0.2009594205439075
basset_hound_93,3,"[50.176, 50.44, 173.824, 94.08]","[73, 58, 64, 64]",0.2504683758628635
basset_hound_47,3,"[48.304, 15.68, 136.192, 191.296]","[76, 45, 79, 78]",0.23651800512436577
basset_hound_90,3,"[13.888, 59.848, 107.072, 120.512]","[23, 69, 71, 70]",0.38516798341025293
pomeranian_50,24,"[37.896, 45.696, 138.88, 157.696]","[78, 61, 71, 71]",0.23017402496876685
boxer_64,8,"[0.448, 1.344, 215.936, 222.656]","[66, 63, 86, 77]",0.13773037230496196
British_Shorthair_2,9,"[18.330909090909092, 21.17818181818182, 170.24, 197.93454545454546]","[103, 33, 80, 80]",0.18993139816030377
wheaten_terrier_29,13,"[42.824, 124.544, 58.24, 91.84]","[46, 126, 67, 71]",0.6309565370977285
Ragdoll_8,26,"[0.0, 39.688, 179.20000000000002, 141.568]","[57, 63, 82, 73]",0.23595740461928438
Maine_Coon_85,20,"[75.488, 8.96, 112.0, 215.04]","[74, 28, 75, 83]",0.25204477993706537
scottish_terrier_49,30,"[50.624, 53.800000000000004, 116.928, 111.552]","[52, 63, 80, 75]",0.45999739045320376
great_pyrenees_47,15,"[12.992, 25.136, 146.496, 176.064]","[52, 49, 79, 76]",0.23277929714267293
basset_hound_95,3,"[36.288000000000004, 37.448, 187.71200000000002, 148.736]","[58, 53, 81, 71]",0.20598482787635855
staffordshire_bull_terrier_51,14,"[86.464, 49.784, 59.584, 107.072]","[75, 87, 67, 68]",0.5274862277169318
Birman_6,6,"[44.352000000000004, 44.168, 168.0, 133.504]","[50, 40, 73, 76]",0.23066690549782046
Persian_91,23,"[19.264, 3.584, 189.056, 219.52]","[65, 42, 66, 62]",0.09859867210739601
english_setter_38,15,"[99.904, 78.768, 72.57600000000001, 71.68]","[92, 63, 72, 67]",0.4870263740147343
Bengal_44,5,"[157.696, 157.92000000000002, 59.584, 37.632]","[66, 71, 73, 68]",0.0
american_pit_bull_terrier_42,34,"[2.24, 36.376, 202.94400000000002, 157.248]","[64, 44, 73, 66]",0.15097514284482116
pomeranian_83,24,"[79.072, 84.224, 59.136, 90.496]","[72, 79, 66, 69]",0.6113486621660448
beagle_28,4,"[47.304, 8.064, 137.536, 215.936]","[83, 37, 75, 65]",0.1641470863572834
chihuahua_1,32,"[61.192, 58.688, 84.672, 133.504]","[69, 63, 82, 75]",0.49317104696180847
British_Shorthair_93,9,"[45.696, 39.168, 178.304, 153.216]","[75, 81, 80, 75]",0.21962715924772447
Ragdoll_33,26,"[0.0, 38.792, 224.0, 146.048]","[103, 48, 74, 72]",0.162862307499687
Bengal_49,5,"[89.60000000000001, 68.36, 70.336, 100.352]","[83, 77, 60, 69]",0.4903804283577568
Persian_44,23,"[26.472, 12.544, 184.576, 171.136]","[67, 52, 69, 66]",0.1441705048784878
german_shorthaired_30,14,"[0.0, 75.08, 153.216, 111.552]","[68, 74, 76, 75]",0.3271247602855247
american_bulldog_66,1,"[7.6160000000000005, 49.096000000000004, 158.144, 131.264]","[69, 61, 75, 73]",0.26374593196733
newfoundland_67,22,"[11.648, 71.00800000000001, 211.904, 124.992]","[59, 75, 73, 69]",0.19017375372368137
Persian_37,23,"[20.16, 94.344, 145.15200000000002, 88.70400000000001]","[101, 92, 64, 64]",0.3029411588979246
pug_21,25,"[27.648, 18.368000000000002, 178.752, 201.15200000000002]","[76, 47, 82, 70]",0.15963812849017228
chihuahua_76,10,"[42.544, 18.368000000000002, 129.024, 177.40800000000002]","[90, 41, 74, 75]",0.2424651254520116
Bengal_40,5,"[65.856, 12.096, 120.512, 185.92000000000002]","[82, 34, 79, 98]",0.3455387535271196
american_bulldog_9,1,"[0.0, 37.0, 224.0, 149.632]","[27, 61, 130, 77]",0.2986493530795552
boxer_5,28,"[28.672, 45.512, 142.912, 133.056]","[54, 42, 53, 60]",0.1559187627786074
american_pit_bull_terrier_44,8,"[79.296, 37.0, 70.336, 124.544]","[77, 38, 76, 75]",0.574344792616969
american_bulldog_216,1,"[0.0, 42.376, 221.76, 125.888]","[78, 68, 84, 76]",0.228678498251452
german_shorthaired_58,14,"[94.976, 62.768, 112.44800000000001, 113.792]","[139, 58, 69, 69]",0.33392491610500835
Abyssinian_30,0,"[44.616, 59.136, 138.88, 96.32000000000001]","[101, 74, 71, 63]",0.3343818655556746
samoyed_5,29,"[86.24000000000001, 80.64, 47.04, 72.57600000000001]","[79, 70, 64, 67]",0.5249018104187139
scottish_terrier_63,30,"[78.21600000000001, 64.96000000000001, 77.504, 139.776]","[88, 72, 73, 81]",0.48711294645295966
pug_67,25,"[64.06400000000001, 38.0, 103.488, 141.568]","[88, 74, 67, 66]",0.3018308645791047
chihuahua_20,10,"[32.704, 39.647999999999996, 162.17600000000002, 133.504]","[73, 71, 82, 71]",0.2689003320422314
scottish_terrier_198,30,"[73.47200000000001, 47.752, 132.16, 137.088]","[110, 75, 74, 76]",0.31041724599444304
Abyssinian_77,0,"[48.384, 49.056, 137.088, 146.496]","[59, 72, 66, 75]",0.2464790388632517
Abyssinian_40,0,"[24.904009720534628, 28.26609963547995, 199.09599027946535, 170.65370595382745]","[41, 46, 63, 73]",0.13535838749504175
staffordshire_bull_terrier_36,8,"[11.648, 44.576, 171.584, 148.736]","[72, 64, 85, 73]",0.24313579432960702
havanese_193,16,"[87.36, 31.584, 136.64000000000001, 163.968]","[99, 55, 73, 74]",0.2411113346843709
leonberger_54,19,"[33.6, 35.616, 190.4, 159.936]","[71, 67, 76, 68]",0.1697107414394329
leonberger_52,19,"[77.056, 83.55199999999999, 55.552, 91.392]","[71, 71, 77, 75]",0.469884823620069
Maine_Coon_63,20,"[37.24, 8.064, 150.976, 214.592]","[81, 44, 71, 75]",0.16436077100069318
staffordshire_bull_terrier_96,34,"[33.792, 58.24, 157.248, 160.38400000000001]","[55, 68, 89, 80]",0.2823149146971972
British_Shorthair_78,26,"[36.0, 32.256, 116.928, 191.744]","[65, 73, 83, 75]",0.2776508781687022
Sphynx_27,33,"[0.448, 27.856, 223.552, 178.304]","[37, 62, 86, 84]",0.18123333889602608
english_setter_29,13,"[38.976, 10.752, 182.336, 213.248]","[64, 48, 84, 80]",0.17282711610442703
american_pit_bull_terrier_28,1,"[107.968, 68.80799999999999, 116.032, 116.928]","[117, 73, 74, 73]",0.39816059839370893
Birman_70,6,"[2.688, 49.544, 220.864, 135.296]","[47, 63, 76, 68]",0.1729468334490681
great_pyrenees_6,15,"[25.536, 56.263999999999996, 198.464, 129.92000000000002]","[69, 56, 76, 75]",0.22011410744695464
Bengal_61,5,"[0.0, 32.928, 203.84, 158.144]","[32, 61, 84, 101]",0.26318342220304985
german_shorthaired_74,14,"[67.648, 61.192, 98.56, 125.44]","[83, 70, 72, 73]",0.42512692983037376
chihuahua_69,10,"[34.944, 1.792, 189.056, 218.624]","[78, 40, 77, 74]",0.13785868893387127
chihuahua_55,21,"[65.224, 3.136, 112.896, 220.864]","[88, 44, 65, 78]",0.20333140953425705
Bengal_38,5,"[0.0, 49.544, 181.888, 135.744]","[44, 74, 105, 81]",0.3444685903979209
english_setter_62,13,"[66.304, 12.928, 100.8, 194.43200000000002]","[75, 36, 76, 72]",0.2792015423680993
miniature_pinscher_85,2,"[47.304, 21.504, 123.2, 202.496]","[76, 34, 84, 76]",0.25589731065394783
american_pit_bull_terrier_74,1,"[54.656, 63.84, 134.848, 132.16]","[61, 89, 80, 78]",0.35013864772216674
japanese_chin_71,17,"[39.688, 84.224, 146.94400000000002, 137.984]","[78, 99, 75, 76]",0.2811216333520262
basset_hound_55,3,"[71.68, 71.456, 81.08800000000001, 117.824]","[88, 68, 67, 73]",0.45310100787467805
Bombay_79,7,"[27.62666666666667, 27.0, 195.62666666666667, 162.02666666666667]","[139, 61, 85, 71]",0.18841051215498916
Bombay_5,7,"[71.07737397420868, 23.371629542790153, 89.81008206330598, 175.15592028135993]","[85, 39, 70, 75]",0.3337408664382564
Bengal_28,5,"[67.016, 12.096, 86.912, 194.43200000000002]","[81, 41, 67, 122]",0.48371231672986537
havanese_76,16,"[4.928, 11.584, 218.17600000000002, 204.73600000000002]","[48, 47, 102, 89]",0.20323054842783717
Birman_61,6,"[0.0, 66.12, 164.864, 119.168]","[73, 94, 81, 69]",0.28447796088595206
keeshond_66,18,"[78.848, 87.232, 102.144, 99.904]","[84, 89, 70, 72]",0.4938951920159142
staffordshire_bull_terrier_200,8,"[74.816, 72.80000000000001, 103.936, 123.2]","[100, 92, 79, 70]",0.4299268198517529
leonberger_87,19,"[67.648, 40.544, 106.624, 155.008]","[89, 59, 80, 76]",0.3678701042762274
Bengal_197,5,"[20.906666666666666, 37.24, 203.09333333333333, 150.82666666666668]","[60, 51, 127, 79]",0.3275344694653851
pomeranian_95,24,"[45.96, 56.448, 135.744, 167.552]","[69, 84, 77, 76]",0.2572966067615165
Ragdoll_54,26,"[5.824, 39.344, 217.728, 143.808]","[31, 55, 82, 76]",0.19903530332559166
saint_bernard_198,28,"[31.808, 48.647999999999996, 119.168, 134.848]","[66, 89, 80, 67]",0.33354975767440836
yorkshire_terrier_48,36,"[51.968, 37.0, 90.944, 134.4]","[64, 55, 69, 74]",0.41774137302704334
english_setter_31,13,"[24.896, 19.264, 175.168, 201.6]","[77, 41, 76, 82]",0.1764745753373813
Maine_Coon_54,26,"[42.376, 7.168, 143.36, 183.232]","[78, 53, 72, 82]",0.22475897067262113
Egyptian_Mau_43,11,"[0.0, 28.0, 224.0, 167.552]","[37, 61, 187, 119]",0.5929129464285714
yorkshire_terrier_34,36,"[2.688, 37.0, 174.72, 148.736]","[90, 73, 66, 61]",0.15492269805280778
British_Shorthair_55,9,"[0.448, 44.616, 219.072, 141.568]","[61, 80, 84, 72]",0.19501131585662143
Egyptian_Mau_36,11,"[38.5719298245614, 18.07719298245614, 146.97543859649122, 205.92280701754385]","[104, 88, 75, 91]",0.2255035801349947
yorkshire_terrier_197,16,"[5.824, 32.928, 166.208, 163.072]","[60, 61, 76, 76]",0.21310609119688273
shiba_inu_34,31,"[56.448, 38.0, 129.024, 147.84]","[55, 56, 71, 72]",0.26110334935471974
american_pit_bull_terrier_22,4,"[0.0, 78.768, 203.84, 90.496]","[97, 68, 71, 73]",0.2299941957290253
yorkshire_terrier_61,36,"[3.584, 28.0, 185.472, 167.552]","[61, 64, 84, 77]",0.20813352514919012
Egyptian_Mau_201,7,"[1.973568281938326, 18.77533039647577, 222.02643171806167, 199.33039647577093]","[48, 63, 75, 74]",0.12540497712079882
american_bulldog_60,1,"[28.224, 59.808, 195.328, 136.64000000000001]","[54, 69, 86, 74]",0.2384447772566689
Bombay_214,7,"[11.946666666666667, 55.64, 119.46666666666667, 135.89333333333335]","[0, 61, 80, 70]",0.2790543062424185
Bengal_198,11,"[4.027027027027027, 21.18918918918919, 189.4918918918919, 187.07027027027027]","[65, 56, 105, 92]",0.2725095464455207
english_setter_193,13,"[53.088, 21.952, 142.464, 195.776]","[78, 38, 83, 74]",0.22021415291862612
Maine_Coon_80,20,"[41.888, 46.592, 106.176, 174.72]","[46, 66, 79, 80]",0.34068114425257284
Maine_Coon_246,20,"[27.62666666666667, 12.24, 173.2266666666667, 199.36]","[55, 107, 84, 75]",0.18242643701223224
Maine_Coon_33,20,"[12.544, 69.16, 211.45600000000002, 105.72800000000001]","[0, 64, 86, 80]",0.23157507389404958
keeshond_27,18,"[8.96, 53.088, 176.512, 134.4]","[87, 70, 91, 74]",0.2838569993352671
Ragdoll_87,26,"[17.024, 38.792, 133.504, 146.94400000000002]","[46, 78, 85, 74]",0.32063026181887877
Birman_73,6,"[5.376, 55.775999999999996, 57.344, 91.84]","[95, 60, 67, 62]",0.0
Ragdoll_2,26,"[33.39636363636364, 40.14545454545455, 147.43272727272728, 138.47272727272727]","[111, 39, 75, 80]",0.2633470097945676
saint_bernard_58,28,"[54.656, 39.688, 116.928, 145.6]","[83, 57, 75, 74]",0.3259966121727206
Birman_28,6,"[19.264, 52.64, 195.328, 131.264]","[48, 69, 72, 67]",0.18814694091620426
wheaten_terrier_19,35,"[34.944, 57.608000000000004, 159.936, 123.648]","[73, 59, 69, 68]",0.23726008260447035
wheaten_terrier_60,35,"[73.024, 28.448, 150.976, 134.4]","[87, 34, 84, 72]",0.29806061890631624
yorkshire_terrier_41,36,"[5.376, 55.816, 189.504, 97.664]","[54, 85, 68, 55]",0.2020778503020702
Ragdoll_68,26,"[9.856, 12.824, 213.248, 203.392]","[64, 63, 89, 80]",0.16415766275043686
boxer_4,8,"[33.152, 58.056, 89.152, 118.72]","[27, 68, 75, 68]",0.4255106028347053
beagle_59,4,"[62.984, 61.376000000000005, 112.896, 124.544]","[62, 97, 73, 70]",0.35678232660315506
