index,pred_class,true_bbox,cam_bboxes,efficientnet_iou
British_Shorthair_278,9,"[73.47200000000001, 49.992000000000004, 122.304, 135.744]","[64, 44, 103, 101]",0.49041594211221684
staffordshire_bull_terrier_49,34,"[39.24, 35.392, 142.464, 127.232]","[55, 34, 112, 98]",0.5918479850506924
havanese_32,16,"[28.672, 44.616, 166.208, 125.888]","[29, 37, 121, 94]",0.47848031209292335
havanese_35,16,"[32.256, 5.824, 167.104, 191.296]","[32, 39, 95, 92]",0.27247518062993104
Sphynx_44,33,"[82.88, 25.136, 140.224, 176.064]","[87, 76, 113, 97]",0.44397371797168983
newfoundland_52,22,"[33.376, 21.056, 126.784, 171.136]","[76, 16, 110, 132]",0.4184120285763286
scottish_terrier_71,30,"[1.344, 47.888, 159.04, 142.912]","[36, 79, 122, 93]",0.4991921130454918
Bengal_32,5,"[33.152, 40.136, 142.912, 143.36]","[40, 65, 138, 110]",0.723016618499567
wheaten_terrier_47,35,"[62.72, 28.448, 99.008, 167.104]","[57, 30, 94, 100]",0.5157556446204664
boxer_2,1,"[0.0, 67.464, 134.4, 119.168]","[35, 68, 103, 94]",0.5713139962659509
wheaten_terrier_41,35,"[72.80000000000001, 60.032000000000004, 76.608, 107.968]","[58, 57, 96, 90]",0.6500727252290225
Bengal_64,5,"[45.248, 41.888, 173.824, 141.12]","[53, 43, 136, 117]",0.648673957801088
pomeranian_63,24,"[0.896, 40.992000000000004, 178.752, 155.008]","[46, 65, 144, 95]",0.44252098947036317
beagle_91,4,"[22.400000000000002, 58.464, 140.224, 86.464]","[69, 43, 119, 92]",0.4504766413753673
great_pyrenees_34,15,"[75.712, 62.944, 70.784, 128.576]","[61, 51, 107, 105]",0.4790717323087746
great_pyrenees_91,15,"[0.0, 30.64, 175.616, 185.92000000000002]","[38, 55, 112, 121]",0.4150622167972179
miniature_pinscher_30,21,"[57.792, 42.928, 111.552, 142.912]","[56, 54, 105, 104]",0.6655076646572458
Sphynx_250,5,"[13.542268041237113, 2.7711340206185566, 185.2041237113402, 219.3814432989691]","[49, 37, 123, 155]",0.4692305371481674
english_setter_22,13,"[28.0, 70.784, 109.76, 152.768]","[62, 53, 95, 102]",0.3177770500063943
Ragdoll_255,26,"[0.0, 28.746666666666666, 223.25333333333333, 165.76000000000002]","[40, 64, 138, 119]",0.4437602093852094
japanese_chin_36,17,"[72.57600000000001, 37.0, 72.128, 23.744]","[62, 43, 101, 87]",0.1388146894802559
miniature_pinscher_84,21,"[44.647999999999996, 14.784, 109.76, 177.856]","[65, 31, 103, 119]",0.503315718660734
chihuahua_52,10,"[47.04, 42.376, 119.616, 143.808]","[74, 62, 113, 97]",0.4687135563939041
english_cocker_spaniel_3,12,"[56.0, 45.472, 107.52, 150.08]","[35, 50, 122, 110]",0.6022789585264312
shiba_inu_72,31,"[36.288000000000004, 35.24, 138.43200000000002, 155.45600000000002]","[28, 57, 150, 105]",0.6393461986065267
beagle_47,4,"[0.0, 26.240000000000002, 224.0, 170.68800000000002]","[67, 59, 141, 127]",0.46835140306122447
keeshond_91,18,"[77.056, 59.848, 92.736, 113.792]","[71, 63, 101, 94]",0.7694282323366183
Sphynx_57,5,"[103.04, 73.28800000000001, 45.696, 91.392]","[62, 70, 120, 89]",0.35803066649536885
leonberger_39,19,"[31.136, 30.016000000000002, 159.04, 172.928]","[0, 21, 120, 95]",0.24441760393313963
staffordshire_bull_terrier_40,34,"[61.775999999999996, 16.576, 108.864, 198.464]","[57, 16, 125, 128]",0.5844805983749715
British_Shorthair_60,9,"[0.0, 49.056, 162.17600000000002, 129.472]","[58, 54, 107, 101]",0.4943868588782154
german_shorthaired_2,14,"[1.344, 56.224000000000004, 222.656, 137.984]","[39, 69, 185, 101]",0.6081769677333814
shiba_inu_29,31,"[37.632, 38.0, 132.16, 148.736]","[49, 38, 115, 104]",0.6084362093826707
beagle_98,4,"[50.176, 62.728, 77.952, 127.68]","[35, 65, 114, 90]",0.5316024102800906
Russian_Blue_88,27,"[31.36, 46.584, 160.38400000000001, 129.92000000000002]","[18, 46, 133, 108]",0.5750041517972382
english_cocker_spaniel_9,12,"[38.344, 3.136, 146.496, 220.864]","[37, 0, 105, 100]",0.30597246727970634
yorkshire_terrier_23,36,"[50.848, 39.872, 104.83200000000001, 167.552]","[42, 41, 110, 121]",0.656781144905289
Bombay_221,7,"[10.32258064516129, 76.96774193548387, 191.48387096774192, 108.38709677419355]","[33, 70, 103, 88]",0.38870621878308753
saint_bernard_195,28,"[0.448, 40.992000000000004, 200.256, 154.56]","[53, 71, 137, 97]",0.42934820862008843
chihuahua_51,10,"[38.0, 96.768, 107.52, 89.152]","[76, 109, 86, 86]",0.45963657539674535
yorkshire_terrier_93,36,"[74.088, 50.176, 101.248, 114.688]","[64, 41, 124, 107]",0.6613815823651737
Egyptian_Mau_58,11,"[0.0, 27.272, 189.952, 137.984]","[35, 63, 120, 94]",0.4303645580690007
havanese_30,16,"[51.968, 37.448, 129.92000000000002, 147.84]","[52, 38, 122, 94]",0.5970623947070991
american_bulldog_99,1,"[38.344, 3.584, 146.94400000000002, 220.416]","[55, 0, 121, 144]",0.5176433888215078
keeshond_197,18,"[1.792, 40.544, 217.28, 153.66400000000002]","[32, 55, 152, 121]",0.5508547156652327
yorkshire_terrier_96,36,"[0.0, 37.896, 174.272, 144.704]","[65, 39, 118, 93]",0.39041367583208475
Egyptian_Mau_4,11,"[21.28, 64.60000000000001, 194.88000000000002, 153.44000000000003]","[60, 95, 109, 81]",0.2952607074795686
beagle_33,4,"[127.232, 58.232, 46.592, 92.288]","[103, 42, 100, 96]",0.36496411139244594
basset_hound_71,3,"[0.0, 65.672, 146.496, 120.06400000000001]","[19, 66, 118, 99]",0.6641690399458428
basset_hound_195,3,"[37.448, 1.792, 116.48, 155.45600000000002]","[24, 0, 134, 132]",0.7352130927175797
Siamese_97,32,"[51.52, 30.240000000000002, 136.192, 165.312]","[46, 32, 88, 96]",0.3436056423045933
beagle_23,4,"[46.144, 37.0, 176.96, 142.016]","[50, 46, 142, 111]",0.6271897285648276
Abyssinian_8,0,"[67.648, 50.888, 156.352, 134.848]","[82, 71, 99, 90]",0.4226002537494164
english_setter_33,13,"[61.6, 90.944, 66.752, 96.768]","[51, 113, 82, 69]",0.6131725171318445
german_shorthaired_26,14,"[47.712, 3.136, 148.288, 220.864]","[65, 0, 136, 224]",0.8439686565280832
leonberger_63,19,"[0.0, 28.896, 223.552, 166.656]","[0, 33, 153, 113]",0.46405596640120267
staffordshire_bull_terrier_20,34,"[47.04, 33.2, 143.36, 160.832]","[45, 43, 121, 99]",0.5063469316799227
Bombay_67,7,"[28.0, 0.0, 167.552, 224.0]","[34, 40, 154, 146]",0.5990677521008403
chihuahua_43,10,"[39.24, 2.688, 140.672, 220.416]","[61, 57, 116, 109]",0.4077873114641228
boxer_49,8,"[48.832, 34.512, 173.824, 162.624]","[49, 39, 126, 113]",0.5036798882350078
boxer_45,8,"[80.64, 44.272, 75.712, 139.328]","[57, 43, 91, 99]",0.5073631988180807
keeshond_36,18,"[41.2, 54.13333333333333, 126.93333333333334, 145.13333333333333]","[63, 55, 116, 127]",0.6742609116819731
keeshond_97,18,"[22.848, 28.0, 167.552, 168.0]","[20, 35, 147, 125]",0.6321405677989792
newfoundland_76,22,"[75.632, 63.168, 102.144, 136.192]","[68, 67, 105, 97]",0.6446231598749174
yorkshire_terrier_196,36,"[58.24, 50.44, 88.256, 116.928]","[60, 65, 108, 90]",0.6352237416412737
pomeranian_9,24,"[24.192, 83.24799999999999, 103.04, 88.256]","[58, 65, 101, 88]",0.36715074098450656
beagle_71,4,"[45.696, 67.016, 128.12800000000001, 98.11200000000001]","[87, 43, 107, 90]",0.3478041381350047
Ragdoll_264,26,"[0.0, 53.08108108108108, 198.05405405405406, 112.43243243243244]","[86, 62, 107, 77]",0.3699978152817433
saint_bernard_91,28,"[22.848, 49.992000000000004, 201.15200000000002, 120.96000000000001]","[33, 39, 104, 96]",0.3470461508220997
Birman_81,6,"[10.0, 46.0, 214.0, 113.0]","[0, 39, 122, 87]",0.34680291066728597
german_shorthaired_86,14,"[21.952, 49.992000000000004, 155.008, 131.264]","[40, 46, 131, 119]",0.7219024546017432
pug_196,25,"[45.17333333333333, 35.093333333333334, 150.82666666666668, 167.25333333333333]","[36, 24, 98, 95]",0.2751954490549558
pomeranian_25,24,"[38.528, 28.448, 175.168, 166.656]","[48, 55, 135, 98]",0.45319396605065576
Birman_65,6,"[0.0, 65.224, 166.208, 120.512]","[30, 84, 133, 93]",0.6175219110054065
samoyed_66,29,"[66.304, 24.240000000000002, 99.008, 178.752]","[66, 49, 101, 110]",0.6078518282066211
Birman_78,6,"[38.344, 10.304, 146.94400000000002, 213.696]","[49, 35, 131, 103]",0.42969496974372656
keeshond_57,18,"[35.392, 42.784, 105.28, 100.8]","[40, 42, 117, 88]",0.7239609500847471
german_shorthaired_199,14,"[51.968, 42.824, 172.032, 142.912]","[106, 84, 118, 98]",0.47035974644070006
havanese_37,16,"[42.376, 11.648, 144.256, 212.352]","[43, 17, 132, 118]",0.5084704246900428
basset_hound_93,3,"[50.176, 50.44, 173.824, 94.08]","[56, 44, 101, 98]",0.5438524891967218
basset_hound_47,3,"[48.304, 15.68, 136.192, 191.296]","[61, 34, 127, 112]",0.5230223338701905
basset_hound_90,3,"[13.888, 59.848, 107.072, 120.512]","[0, 64, 108, 91]",0.6045055036516034
pomeranian_50,24,"[37.896, 45.696, 138.88, 157.696]","[60, 40, 101, 110]",0.46870659392489505
boxer_64,8,"[0.448, 1.344, 215.936, 222.656]","[42, 41, 145, 121]",0.36491685020999054
British_Shorthair_2,9,"[18.330909090909092, 21.17818181818182, 170.24, 197.93454545454546]","[86, 23, 110, 131]",0.3875670261525977
wheaten_terrier_29,35,"[42.824, 124.544, 58.24, 91.84]","[36, 103, 95, 88]",0.3933984732681413
Ragdoll_8,6,"[0.0, 39.688, 179.20000000000002, 141.568]","[40, 45, 116, 90]",0.4115261116313614
Maine_Coon_85,20,"[75.488, 8.96, 112.0, 215.04]","[69, 0, 92, 128]",0.396374609587296
scottish_terrier_49,30,"[50.624, 53.800000000000004, 116.928, 111.552]","[42, 54, 127, 97]",0.8089573603253765
great_pyrenees_47,13,"[12.992, 25.136, 146.496, 176.064]","[41, 57, 123, 107]",0.4825117449350073
basset_hound_95,3,"[36.288000000000004, 37.448, 187.71200000000002, 148.736]","[34, 40, 134, 100]",0.46792115373040644
staffordshire_bull_terrier_51,8,"[86.464, 49.784, 59.584, 107.072]","[62, 90, 94, 79]",0.4055645047610075
Birman_6,6,"[44.352000000000004, 44.168, 168.0, 133.504]","[34, 33, 101, 89]",0.28959903901685163
Persian_91,23,"[19.264, 3.584, 189.056, 219.52]","[57, 29, 102, 103]",0.25314703058658417
english_setter_38,13,"[99.904, 78.768, 72.57600000000001, 71.68]","[98, 65, 89, 81]",0.6478422076719825
Bengal_44,5,"[157.696, 157.92000000000002, 59.584, 37.632]","[51, 63, 91, 74]",0.0
american_pit_bull_terrier_42,34,"[2.24, 36.376, 202.94400000000002, 157.248]","[44, 41, 130, 116]",0.47254154298462087
pomeranian_83,24,"[79.072, 84.224, 59.136, 90.496]","[63, 68, 95, 91]",0.4618412528779006
beagle_28,4,"[47.304, 8.064, 137.536, 215.936]","[52, 19, 134, 99]",0.4411096189872696
chihuahua_1,10,"[61.192, 58.688, 84.672, 133.504]","[58, 62, 97, 94]",0.6386297776567822
British_Shorthair_93,9,"[45.696, 39.168, 178.304, 153.216]","[61, 69, 115, 101]",0.42516157577705327
Ragdoll_33,26,"[0.0, 38.792, 224.0, 146.048]","[74, 42, 123, 90]",0.33837945646049833
Bengal_49,5,"[89.60000000000001, 68.36, 70.336, 100.352]","[70, 71, 90, 88]",0.7042571057497182
Persian_44,23,"[26.472, 12.544, 184.576, 171.136]","[41, 33, 128, 112]",0.4538490026214319
german_shorthaired_30,14,"[0.0, 75.08, 153.216, 111.552]","[47, 63, 113, 110]",0.5439430842880212
american_bulldog_66,1,"[7.6160000000000005, 49.096000000000004, 158.144, 131.264]","[51, 40, 121, 118]",0.5545028148718388
newfoundland_67,22,"[11.648, 71.00800000000001, 211.904, 124.992]","[41, 68, 116, 107]",0.4495236581060983
Persian_37,23,"[20.16, 94.344, 145.15200000000002, 88.70400000000001]","[91, 82, 95, 81]",0.32982721260052505
pug_21,25,"[27.648, 18.368000000000002, 178.752, 201.15200000000002]","[47, 27, 138, 127]",0.48742471078724037
chihuahua_76,10,"[42.544, 18.368000000000002, 129.024, 177.40800000000002]","[83, 40, 95, 96]",0.3616963943139535
Bengal_40,5,"[65.856, 12.096, 120.512, 185.92000000000002]","[73, 55, 109, 101]",0.4913505731826479
american_bulldog_9,1,"[0.0, 37.0, 224.0, 149.632]","[24, 41, 152, 122]",0.5532620982524746
boxer_5,8,"[28.672, 45.512, 142.912, 133.056]","[34, 31, 105, 96]",0.4165838352188366
american_pit_bull_terrier_44,1,"[79.296, 37.0, 70.336, 124.544]","[73, 29, 94, 83]",0.46738085371908655
american_bulldog_216,1,"[0.0, 42.376, 221.76, 125.888]","[65, 57, 128, 96]",0.44016312445392264
german_shorthaired_58,14,"[94.976, 62.768, 112.44800000000001, 113.792]","[106, 56, 118, 104]",0.6485362694058454
Abyssinian_30,0,"[44.616, 59.136, 138.88, 96.32000000000001]","[72, 56, 117, 91]",0.6885628455385518
samoyed_5,29,"[86.24000000000001, 80.64, 47.04, 72.57600000000001]","[68, 68, 87, 89]",0.44091115071677633
scottish_terrier_63,30,"[78.21600000000001, 64.96000000000001, 77.504, 139.776]","[69, 63, 98, 113]",0.6470148040702354
pug_67,25,"[64.06400000000001, 38.0, 103.488, 141.568]","[63, 63, 104, 93]",0.6490403925502879
chihuahua_20,10,"[32.704, 39.647999999999996, 162.17600000000002, 133.504]","[60, 58, 124, 100]",0.5727179864863738
scottish_terrier_198,30,"[73.47200000000001, 47.752, 132.16, 137.088]","[95, 71, 102, 94]",0.5292106249279374
Abyssinian_77,0,"[48.384, 49.056, 137.088, 146.496]","[39, 79, 110, 109]",0.5196294926446211
Abyssinian_40,0,"[24.904009720534628, 28.26609963547995, 199.09599027946535, 170.65370595382745]","[31, 31, 96, 119]",0.3362327068369987
staffordshire_bull_terrier_36,2,"[11.648, 44.576, 171.584, 148.736]","[47, 38, 136, 114]",0.5530809854616332
havanese_193,16,"[87.36, 31.584, 136.64000000000001, 163.968]","[80, 39, 115, 109]",0.5055736287042478
leonberger_54,19,"[33.6, 35.616, 190.4, 159.936]","[39, 53, 140, 110]",0.5057169926794247
leonberger_52,19,"[77.056, 83.55199999999999, 55.552, 91.392]","[62, 69, 93, 88]",0.4444244669613731
Maine_Coon_63,20,"[37.24, 8.064, 150.976, 214.592]","[61, 26, 107, 114]",0.37650191261341887
staffordshire_bull_terrier_96,34,"[33.792, 58.24, 157.248, 160.38400000000001]","[28, 51, 122, 106]",0.4302360524607003
British_Shorthair_78,23,"[36.0, 32.256, 116.928, 191.744]","[58, 50, 101, 106]",0.43628263888043706
Sphynx_27,33,"[0.448, 27.856, 223.552, 178.304]","[33, 55, 105, 115]",0.3029336333291133
english_setter_29,13,"[38.976, 10.752, 182.336, 213.248]","[54, 26, 112, 110]",0.31684971285811625
american_pit_bull_terrier_28,1,"[107.968, 68.80799999999999, 116.032, 116.928]","[97, 49, 127, 96]",0.5225413790022945
Birman_70,6,"[2.688, 49.544, 220.864, 135.296]","[33, 56, 108, 90]",0.32527926105358784
great_pyrenees_6,15,"[25.536, 56.263999999999996, 198.464, 129.92000000000002]","[32, 50, 139, 115]",0.5670315231912233
Bengal_61,5,"[0.0, 32.928, 203.84, 158.144]","[28, 57, 114, 113]",0.39961443243985006
german_shorthaired_74,14,"[67.648, 61.192, 98.56, 125.44]","[63, 60, 105, 124]",0.9114830066184145
chihuahua_69,10,"[34.944, 1.792, 189.056, 218.624]","[54, 33, 109, 108]",0.2848144061301391
chihuahua_55,21,"[65.224, 3.136, 112.896, 220.864]","[62, 31, 109, 133]",0.5546645153348715
Bengal_38,5,"[0.0, 49.544, 181.888, 135.744]","[16, 65, 162, 122]",0.7804793436471169
english_setter_62,13,"[66.304, 12.928, 100.8, 194.43200000000002]","[59, 0, 109, 140]",0.5809035220496356
miniature_pinscher_85,2,"[47.304, 21.504, 123.2, 202.496]","[63, 0, 106, 152]",0.5080475613792274
american_pit_bull_terrier_74,2,"[54.656, 63.84, 134.848, 132.16]","[36, 70, 126, 110]",0.594144866138797
japanese_chin_71,17,"[39.688, 84.224, 146.94400000000002, 137.984]","[55, 88, 112, 101]",0.5579031432417756
basset_hound_55,3,"[71.68, 71.456, 81.08800000000001, 117.824]","[67, 65, 101, 97]",0.6113733508912471
Bombay_79,7,"[27.62666666666667, 27.0, 195.62666666666667, 162.02666666666667]","[59, 85, 42, 39]",0.05167724409389464
Bombay_5,7,"[71.07737397420868, 23.371629542790153, 89.81008206330598, 175.15592028135993]","[69, 30, 109, 111]",0.5581436474524545
Bengal_28,5,"[67.016, 12.096, 86.912, 194.43200000000002]","[65, 23, 94, 152]",0.7349095598682981
havanese_76,16,"[4.928, 11.584, 218.17600000000002, 204.73600000000002]","[32, 57, 162, 106]",0.3844321411767812
Birman_61,6,"[0.0, 66.12, 164.864, 119.168]","[34, 72, 140, 102]",0.6486479819191597
keeshond_66,18,"[78.848, 87.232, 102.144, 99.904]","[76, 81, 101, 96]",0.7945138555706409
staffordshire_bull_terrier_200,34,"[74.816, 72.80000000000001, 103.936, 123.2]","[86, 85, 103, 86]",0.5828240725694542
leonberger_87,19,"[67.648, 40.544, 106.624, 155.008]","[66, 49, 126, 113]",0.6437181566673177
Bengal_197,5,"[20.906666666666666, 37.24, 203.09333333333333, 150.82666666666668]","[72, 51, 152, 95]",0.47140414024520694
pomeranian_95,24,"[45.96, 56.448, 135.744, 167.552]","[44, 68, 109, 100]",0.46660490947262145
Ragdoll_54,20,"[5.824, 39.344, 217.728, 143.808]","[32, 48, 127, 93]",0.3772153349773047
saint_bernard_198,28,"[31.808, 48.647999999999996, 119.168, 134.848]","[43, 78, 125, 96]",0.5855045099362968
yorkshire_terrier_48,36,"[51.968, 37.0, 90.944, 134.4]","[42, 44, 109, 101]",0.6539226600141862
english_setter_31,13,"[24.896, 19.264, 175.168, 201.6]","[58, 0, 106, 163]",0.40786154934200824
Maine_Coon_54,20,"[42.376, 7.168, 143.36, 183.232]","[71, 52, 116, 107]",0.46496882230360126
Egyptian_Mau_43,11,"[0.0, 28.0, 224.0, 167.552]","[61, 68, 163, 116]",0.5037881629924696
yorkshire_terrier_34,36,"[2.688, 37.0, 174.72, 148.736]","[56, 51, 132, 89]",0.401239340063679
British_Shorthair_55,9,"[0.448, 44.616, 219.072, 141.568]","[28, 67, 146, 102]",0.48017667257553015
Egyptian_Mau_36,11,"[38.5719298245614, 18.07719298245614, 146.97543859649122, 205.92280701754385]","[84, 74, 106, 150]",0.49241470822097533
yorkshire_terrier_197,36,"[5.824, 32.928, 166.208, 163.072]","[30, 53, 122, 102]",0.4591226106049184
shiba_inu_34,31,"[56.448, 38.0, 129.024, 147.84]","[41, 44, 113, 96]",0.45554189087616154
american_pit_bull_terrier_22,14,"[0.0, 78.768, 203.84, 90.496]","[89, 62, 103, 91]",0.3790011165685371
yorkshire_terrier_61,36,"[3.584, 28.0, 185.472, 167.552]","[23, 48, 141, 112]",0.5081701652993214
Egyptian_Mau_201,5,"[1.973568281938326, 18.77533039647577, 222.02643171806167, 199.33039647577093]","[71, 104, 111, 92]",0.23074515790226982
american_bulldog_60,1,"[28.224, 59.808, 195.328, 136.64000000000001]","[35, 55, 138, 104]",0.5004363319124927
Bombay_214,7,"[11.946666666666667, 55.64, 119.46666666666667, 135.89333333333335]","[0, 55, 97, 93]",0.45146187457875303
Bengal_198,11,"[4.027027027027027, 21.18918918918919, 189.4918918918919, 187.07027027027027]","[66, 66, 124, 96]",0.33581300630305166
english_setter_193,13,"[53.088, 21.952, 142.464, 195.776]","[72, 0, 120, 157]",0.5308964967133667
Maine_Coon_80,20,"[41.888, 46.592, 106.176, 174.72]","[39, 51, 105, 108]",0.5846424630102033
Maine_Coon_246,20,"[27.62666666666667, 12.24, 173.2266666666667, 199.36]","[44, 103, 101, 88]",0.2573660590737651
Maine_Coon_33,20,"[12.544, 69.16, 211.45600000000002, 105.72800000000001]","[0, 62, 103, 77]",0.26355230512999384
keeshond_27,18,"[8.96, 53.088, 176.512, 134.4]","[40, 62, 151, 98]",0.5875244748014553
Ragdoll_87,26,"[17.024, 38.792, 133.504, 146.94400000000002]","[31, 48, 132, 112]",0.6370435381161894
Birman_73,6,"[5.376, 55.775999999999996, 57.344, 91.84]","[76, 49, 113, 88]",0.0
Ragdoll_2,26,"[33.39636363636364, 40.14545454545455, 147.43272727272728, 138.47272727272727]","[98, 30, 97, 99]",0.3248090476844822
saint_bernard_58,28,"[54.656, 39.688, 116.928, 145.6]","[54, 44, 115, 98]",0.6557264235773402
Birman_28,6,"[19.264, 52.64, 195.328, 131.264]","[31, 58, 119, 83]",0.38522540120840576
wheaten_terrier_19,35,"[34.944, 57.608000000000004, 159.936, 123.648]","[70, 49, 87, 86]",0.3280494376370191
wheaten_terrier_60,35,"[73.024, 28.448, 150.976, 134.4]","[65, 31, 133, 100]",0.5924837470884023
yorkshire_terrier_41,36,"[5.376, 55.816, 189.504, 97.664]","[29, 63, 135, 87]",0.6346000940635868
Ragdoll_68,26,"[9.856, 12.824, 213.248, 203.392]","[49, 48, 141, 121]",0.39335588261028137
boxer_4,8,"[33.152, 58.056, 89.152, 118.72]","[35, 65, 102, 97]",0.7051410204769678
beagle_59,4,"[62.984, 61.376000000000005, 112.896, 124.544]","[43, 95, 97, 78]",0.3846048792499683
staffordshire_bull_terrier_50,34,"[70.336, 45.848, 125.888, 146.496]","[81, 37, 123, 106]",0.551825239493088
great_pyrenees_24,15,"[43.904, 40.16, 143.808, 152.32]","[35, 34, 136, 106]",0.5369624059238126
Ragdoll_228,6,"[30.613333333333333, 46.21333333333333, 166.50666666666666, 139.62666666666667]","[32, 83, 143, 91]",0.5597285158458002
saint_bernard_87,28,"[0.448, 43.68, 211.008, 144.256]","[62, 49, 133, 95]",0.41509016113368635
Russian_Blue_51,27,"[61.192, 4.928, 119.168, 215.936]","[72, 16, 101, 116]",0.45529686522067714
american_pit_bull_terrier_204,10,"[32.10666666666667, 54.413333333333334, 121.70666666666668, 123.2]","[66, 38, 102, 96]",0.392682909628829
Abyssinian_224,0,"[51.14666666666667, 11.200000000000001, 133.65333333333334, 212.8]","[69, 51, 105, 114]",0.4208649241819633
Birman_63,6,"[32.032, 4.928, 160.832, 215.488]","[42, 31, 155, 120]",0.5149866785451803
staffordshire_bull_terrier_83,34,"[94.528, 28.0, 55.552, 135.296]","[65, 42, 122, 108]",0.4083497238342459
Siamese_30,32,"[56.672, 25.984, 138.88, 198.016]","[52, 69, 130, 132]",0.5883699642037327
havanese_22,16,"[57.344, 45.512, 92.736, 128.576]","[72, 36, 100, 103]",0.48911173095801486
