index,pred_class,true_bbox,cam_bboxes,vggnet_iou
Birman_5,6,"[31.808, 40.136, 179.648, 135.296]","[44, 49, 84, 81]",0.2799348453605815
leonberger_50,19,"[0.448, 30.240000000000002, 223.104, 165.76]","[48, 51, 90, 69]",0.16792080414875163
english_setter_39,13,"[77.056, 47.263999999999996, 89.60000000000001, 143.36]","[75, 80, 70, 78]",0.4074939809728617
Persian_53,23,"[75.488, 26.432000000000002, 120.06400000000001, 197.568]","[96, 41, 66, 61]",0.16972443009338975
basset_hound_61,3,"[111.552, 38.0, 95.872, 120.512]","[134, 89, 66, 63]",0.3598838879348425
basset_hound_74,3,"[50.624, 60.832, 120.96000000000001, 142.016]","[43, 74, 86, 66]",0.292556272975279
newfoundland_22,22,"[81.536, 58.056, 78.848, 103.04]","[91, 90, 67, 69]",0.5690197776553803
Sphynx_42,33,"[77.952, 36.96, 64.06400000000001, 155.904]","[80, 33, 74, 81]",0.4264245760905556
german_shorthaired_35,14,"[47.04, 19.616, 142.464, 193.088]","[70, 47, 17, 46]",0.028428001842509102
basset_hound_6,3,"[55.104, 58.608000000000004, 83.328, 128.12800000000001]","[63, 105, 73, 58]",0.39656633928667334
pomeranian_73,24,"[0.0, 45.96, 151.424, 139.776]","[65, 64, 85, 59]",0.23694285388683234
saint_bernard_26,28,"[0.448, 37.0, 219.96800000000002, 133.504]","[89, 66, 74, 85]",0.2141888510724893
japanese_chin_37,17,"[40.32, 50.888, 130.368, 122.304]","[108, 57, 74, 61]",0.22988092437820767
japanese_chin_49,17,"[0.448, 36.96, 128.12800000000001, 112.896]","[50, 49, 74, 58]",0.29671336670698917
scottish_terrier_193,30,"[34.944, 62.984, 178.752, 109.312]","[32, 79, 67, 64]",0.2078037240752721
newfoundland_20,22,"[18.368000000000002, 69.664, 134.4, 73.92]","[31, 69, 131, 61]",0.6944981073881831
keeshond_84,24,"[54.656, 28.448, 168.89600000000002, 145.6]","[94, 90, 78, 56]",0.17762410003789314
chihuahua_58,10,"[58.688, 84.03999999999999, 65.408, 91.84]","[78, 84, 55, 49]",0.35016081150341827
basset_hound_7,4,"[24.192, 55.472, 181.44, 128.576]","[127, 63, 57, 66]",0.1612596984205994
german_shorthaired_34,14,"[73.016, 11.648, 96.32000000000001, 212.352]","[92, 28, 63, 55]",0.1694066324277724
saint_bernard_25,28,"[74.816, 92.512, 30.016000000000002, 68.096]","[67, 72, 57, 58]",0.26634598671302273
Ragdoll_41,26,"[36.736000000000004, 17.200000000000003, 131.264, 193.984]","[88, 34, 72, 67]",0.1894504993983027
newfoundland_54,22,"[35.392, 39.24, 140.224, 146.496]","[60, 157, 40, 29]",0.05592615873707229
leonberger_78,19,"[61.824, 28.0, 162.17600000000002, 167.104]","[80, 68, 101, 72]",0.26833692573796064
newfoundland_50,22,"[33.152, 71.864, 123.2, 92.736]","[93, 68, 71, 63]",0.3083014348272293
staffordshire_bull_terrier_77,1,"[60.928000000000004, 48.608000000000004, 94.08, 142.464]","[72, 49, 65, 69]",0.3346262485789464
Sphynx_87,33,"[26.88, 3.584, 141.12, 220.416]","[73, 19, 92, 142]",0.4199953548976695
basset_hound_77,3,"[69.888, 30.240000000000002, 87.808, 164.416]","[76, 88, 82, 68]",0.3842466879141337
Maine_Coon_269,20,"[28.0, 0.0, 141.62851782363978, 224.00000000000003]","[36, 48, 129, 176]",0.7156549006843091
pug_51,25,"[47.304, 11.648, 126.336, 197.12]","[90, 32, 62, 63]",0.1568463534470848
Persian_85,23,"[0.448, 28.0, 223.104, 168.0]","[87, 65, 70, 60]",0.11205536431440045
american_bulldog_76,1,"[75.264, 58.504000000000005, 90.048, 126.784]","[85, 72, 68, 62]",0.36928535192358675
great_pyrenees_80,15,"[54.216, 12.992, 133.952, 206.08]","[66, 0, 73, 73]",0.15341808361435588
american_pit_bull_terrier_20,2,"[192.5213849287169, 103.78615071283096, 31.478615071283098, 106.29735234215886]","[155, 40, 69, 105]",0.13959451212348345
miniature_pinscher_86,21,"[31.808, 45.96, 84.224, 93.184]","[105, 73, 67, 60]",0.05906619928308003
pug_202,1,"[58.906666666666666, 51.52, 124.69333333333334, 156.05333333333334]","[66, 94, 104, 65]",0.34740047782571754
great_pyrenees_3,15,"[67.2, 45.512, 140.224, 140.672]","[92, 35, 68, 79]",0.22784204382728024
Birman_27,6,"[40.584, 13.44, 145.15200000000002, 189.504]","[68, 71, 81, 92]",0.27091399503063635
havanese_43,16,"[37.632, 44.128, 117.376, 137.088]","[82, 136, 61, 22]",0.08340148241230334
miniature_pinscher_199,21,"[45.18666666666667, 22.400000000000002, 139.62666666666667, 201.60000000000002]","[86, 84, 67, 65]",0.15471387418603802
saint_bernard_47,28,"[42.136, 32.256, 138.43200000000002, 177.856]","[109, 35, 71, 65]",0.18744190576257402
newfoundland_66,22,"[54.656, 67.816, 97.664, 95.424]","[67, 69, 93, 85]",0.7272352024898127
Birman_9,26,"[76.16, 42.336, 70.784, 110.208]","[81, 75, 70, 56]",0.4599923302989355
yorkshire_terrier_57,36,"[49.728, 39.344, 125.888, 143.808]","[57, 56, 85, 72]",0.3380524142340609
Ragdoll_56,26,"[90.048, 43.72, 133.952, 137.536]","[90, 49, 85, 78]",0.359595600392924
english_cocker_spaniel_40,12,"[18.816, 33.376, 200.256, 161.728]","[135, 34, 89, 69]",0.17725309096971215
pug_73,25,"[96.768, 54.472, 126.784, 131.264]","[140, 85, 84, 64]",0.3207592276324186
Egyptian_Mau_50,11,"[0.0, 69.20754716981132, 186.66666666666666, 126.44025157232704]","[39, 105, 91, 67]",0.25832359231993635
Sphynx_21,33,"[0.448, 52.68, 161.28, 133.504]","[41, 65, 140, 96]",0.4956833407565946
Russian_Blue_64,27,"[13.888, 40.096000000000004, 162.624, 155.904]","[45, 138, 40, 42]",0.06626243401321771
keeshond_48,18,"[0.448, 37.896, 223.552, 148.288]","[101, 59, 90, 83]",0.2253388296724159
miniature_pinscher_66,21,"[69.072, 38.528, 101.248, 176.96]","[86, 58, 63, 57]",0.20042589995839263
boxer_42,8,"[83.592, 23.296, 73.024, 182.784]","[93, 23, 63, 49]",0.22955938574614185
japanese_chin_9,17,"[21.056, 24.0, 190.848, 176.064]","[74, 59, 87, 63]",0.16311790110894372
chihuahua_72,10,"[51.52, 29.792, 169.344, 165.76]","[50, 53, 47, 63]",0.10172610501211765
basset_hound_34,3,"[28.448, 33.152, 135.296, 190.848]","[85, 39, 68, 91]",0.2396501664512461
havanese_36,16,"[27.776, 21.056, 191.744, 189.056]","[93, 60, 96, 76]",0.20126700190640104
beagle_61,4,"[51.072, 48.2, 126.784, 137.984]","[78, 48, 76, 65]",0.28126664983428623
British_Shorthair_50,27,"[0.896, 51.336, 162.624, 134.4]","[73, 44, 88, 80]",0.2841687680284325
german_shorthaired_56,14,"[59.328, 17.472, 119.616, 146.496]","[70, 31, 64, 67]",0.2447032484436581
Ragdoll_259,26,"[43.008, 35.088, 154.56, 150.528]","[58, 64, 127, 98]",0.5349527152346446
Ragdoll_7,6,"[37.896, 24.64, 147.84, 199.36]","[77, 27, 89, 71]",0.21439683828076683
Bombay_36,32,"[75.712, 78.176, 63.616, 52.416000000000004]","[84, 68, 48, 58]",0.6004670343799016
wheaten_terrier_91,16,"[51.879999999999995, 5.376, 129.92000000000002, 182.336]","[108, 129, 24, 19]",0.019249365000596524
Birman_64,6,"[0.0, 28.448, 200.256, 167.552]","[100, 86, 85, 96]",0.24319520364582684
english_cocker_spaniel_34,12,"[68.80799999999999, 49.28, 70.336, 89.152]","[95, 37, 61, 58]",0.25907289156820507
english_cocker_spaniel_90,12,"[83.104, 44.800000000000004, 68.992, 133.056]","[89, 41, 72, 57]",0.33813598997331046
Egyptian_Mau_87,11,"[3.3600000000000003, 41.24, 206.45333333333335, 126.18666666666667]","[71, 60, 105, 85]",0.3425885605908905
pomeranian_93,24,"[7.168, 34.96, 206.976, 155.45600000000002]","[62, 87, 90, 62]",0.17342301033965737
beagle_196,4,"[38.304, 59.584, 138.43200000000002, 153.216]","[48, 98, 78, 68]",0.25007075304998505
basset_hound_35,3,"[82.24799999999999, 95.872, 52.864000000000004, 61.824]","[77, 92, 67, 62]",0.706508701566085
german_shorthaired_47,14,"[66.176, 20.16, 130.816, 190.848]","[86, 76, 65, 75]",0.19526578040897044
japanese_chin_95,17,"[0.0, 26.032, 217.28, 174.72]","[75, 64, 87, 66]",0.15125189151790772
scottish_terrier_55,30,"[34.944, 38.512, 104.83200000000001, 140.224]","[71, 70, 70, 61]",0.28395547173271163
basset_hound_88,3,"[3.584, 38.792, 159.936, 132.16]","[79, 67, 79, 75]",0.2803122611029884
Bombay_42,7,"[1.792, 104.16, 155.008, 90.496]","[89, 118, 65, 54]",0.25022092211949165
leonberger_41,19,"[0.0, 46.816, 196.22400000000002, 149.184]","[84, 62, 74, 111]",0.28059525750939646
keeshond_96,18,"[28.0, 4.48, 105.28, 219.52]","[38, 0, 82, 65]",0.21137022066760724
Ragdoll_254,26,"[0.0, 40.986666666666665, 224.0, 144.85333333333335]","[46, 83, 73, 81]",0.1822348220860509
Russian_Blue_201,27,"[65.72800000000001, 38.976, 104.384, 168.448]","[67, 33, 78, 73]",0.28964236108468977
Ragdoll_67,6,"[3.584, 54.616, 209.66400000000002, 121.85600000000001]","[116, 62, 70, 82]",0.22466794209671043
pug_82,25,"[57.792, 48.647999999999996, 164.416, 136.192]","[78, 87, 79, 65]",0.2293214990647234
staffordshire_bull_terrier_90,34,"[15.68, 43.272, 163.072, 127.68]","[47, 50, 78, 69]",0.25848861631118614
german_shorthaired_53,14,"[34.688, 33.6, 154.56, 190.4]","[89, 89, 69, 75]",0.1758515906362545
yorkshire_terrier_78,36,"[17.92, 26.928, 151.424, 173.824]","[56, 30, 85, 74]",0.23897154510480453
pug_199,25,"[44.800000000000004, 33.6, 133.28, 160.16000000000003]","[105, 61, 71, 61]",0.20289396977572244
great_pyrenees_70,15,"[51.968, 38.304, 137.984, 153.216]","[43, 37, 74, 63]",0.18412133801518965
german_shorthaired_200,14,"[0.0, 73.28800000000001, 154.112, 112.44800000000001]","[59, 94, 78, 68]",0.3060661660429946
keeshond_89,18,"[6.72, 37.448, 217.28, 146.94400000000002]","[91, 88, 75, 61]",0.1432911895664099
great_pyrenees_196,15,"[19.712, 58.704, 175.616, 115.584]","[26, 54, 68, 48]",0.14279218144734915
havanese_85,16,"[76.608, 51.888, 113.34400000000001, 133.504]","[87, 61, 90, 90]",0.5352937906334776
japanese_chin_61,17,"[43.904, 78.176, 120.512, 75.712]","[91, 95, 74, 56]",0.44898297064394055
american_bulldog_57,1,"[34.944, 73.736, 142.016, 112.896]","[67, 94, 91, 90]",0.5108202093929055
boxer_196,8,"[0.0, 58.775999999999996, 163.52, 133.056]","[73, 74, 72, 58]",0.19193542921527262
havanese_199,22,"[86.016, 81.312, 113.792, 110.208]","[97, 79, 96, 92]",0.6746237487778424
english_setter_45,13,"[44.800000000000004, 62.536, 179.20000000000002, 123.648]","[120, 140, 87, 54]",0.17593740206988143
Maine_Coon_99,20,"[45.472, 35.392, 150.528, 188.608]","[65, 199, 23, 25]",0.020253050400470672
British_Shorthair_278,9,"[73.47200000000001, 49.992000000000004, 122.304, 135.744]","[84, 68, 68, 61]",0.249848901407297
staffordshire_bull_terrier_49,10,"[39.24, 35.392, 142.464, 127.232]","[75, 39, 80, 56]",0.2471590549586829
havanese_32,12,"[28.672, 44.616, 166.208, 125.888]","[37, 59, 80, 54]",0.2064654985935631
havanese_35,16,"[32.256, 5.824, 167.104, 191.296]","[37, 49, 64, 53]",0.10611166002650596
Sphynx_44,33,"[82.88, 25.136, 140.224, 176.064]","[102, 87, 95, 82]",0.31553282209647515
newfoundland_52,22,"[33.376, 21.056, 126.784, 171.136]","[107, 139, 27, 19]",0.023643487594564215
scottish_terrier_71,30,"[1.344, 47.888, 159.04, 142.912]","[51, 87, 81, 69]",0.2459002925975017
Bengal_32,5,"[33.152, 40.136, 142.912, 143.36]","[73, 93, 105, 97]",0.43693837174821737
wheaten_terrier_47,35,"[62.72, 28.448, 99.008, 167.104]","[76, 28, 67, 58]",0.23264348096204662
boxer_2,1,"[0.0, 67.464, 134.4, 119.168]","[55, 92, 65, 62]",0.2516205612884251
wheaten_terrier_41,35,"[72.80000000000001, 60.032000000000004, 76.608, 107.968]","[67, 67, 59, 60]",0.37033545509003735
Bengal_64,5,"[45.248, 41.888, 173.824, 141.12]","[32, 58, 109, 64]",0.24147484255412557
pomeranian_63,24,"[0.896, 40.992000000000004, 178.752, 155.008]","[73, 72, 89, 66]",0.2119966116852234
beagle_91,4,"[22.400000000000002, 58.464, 140.224, 86.464]","[44, 61, 123, 61]",0.5839649641371336
great_pyrenees_34,15,"[75.712, 62.944, 70.784, 128.576]","[83, 59, 67, 57]",0.35271124328054027
great_pyrenees_91,15,"[0.0, 30.64, 175.616, 185.92000000000002]","[62, 40, 99, 128]",0.3881101247973986
miniature_pinscher_30,21,"[57.792, 42.928, 111.552, 142.912]","[75, 78, 72, 55]",0.24839859084473
Sphynx_250,33,"[13.542268041237113, 2.7711340206185566, 185.2041237113402, 219.3814432989691]","[173, 36, 11, 47]",0.012724478767668636
english_setter_22,12,"[28.0, 70.784, 109.76, 152.768]","[80, 66, 69, 60]",0.17999655989705401
Ragdoll_255,26,"[0.0, 28.746666666666666, 223.25333333333333, 165.76000000000002]","[70, 174, 15, 6]",0.002432006993342397
japanese_chin_36,17,"[72.57600000000001, 37.0, 72.128, 23.744]","[76, 58, 71, 62]",0.03181254152084624
miniature_pinscher_84,21,"[44.647999999999996, 14.784, 109.76, 177.856]","[96, 40, 63, 59]",0.1741108483193665
chihuahua_52,10,"[47.04, 42.376, 119.616, 143.808]","[79, 64, 85, 77]",0.38048481516762256
english_cocker_spaniel_3,12,"[56.0, 45.472, 107.52, 150.08]","[67, 55, 86, 77]",0.41037141302416485
shiba_inu_72,31,"[36.288000000000004, 35.24, 138.43200000000002, 155.45600000000002]","[48, 74, 112, 85]",0.4423774350119443
beagle_47,4,"[0.0, 26.240000000000002, 224.0, 170.68800000000002]","[0, 68, 52, 38]",0.051681597835984784
keeshond_91,24,"[77.056, 59.848, 92.736, 113.792]","[82, 79, 74, 60]",0.4207487942112826
Sphynx_57,21,"[103.04, 73.28800000000001, 45.696, 91.392]","[100, 73, 57, 53]",0.5030211648135346
leonberger_39,19,"[31.136, 30.016000000000002, 159.04, 172.928]","[29, 28, 65, 67]",0.14709447823263172
staffordshire_bull_terrier_40,1,"[61.775999999999996, 16.576, 108.864, 198.464]","[69, 0, 98, 133]",0.4911552235453194
British_Shorthair_60,9,"[0.0, 49.056, 162.17600000000002, 129.472]","[91, 68, 69, 62]",0.20374095567703843
german_shorthaired_2,14,"[1.344, 56.224000000000004, 222.656, 137.984]","[143, 116, 81, 89]",0.20048816159252653
shiba_inu_29,24,"[37.632, 38.0, 132.16, 148.736]","[72, 58, 78, 55]",0.21824342293074062
beagle_98,4,"[50.176, 62.728, 77.952, 127.68]","[51, 66, 75, 53]",0.3993806290665086
Russian_Blue_88,27,"[31.36, 46.584, 160.38400000000001, 129.92000000000002]","[35, 51, 75, 72]",0.25915327843716945
english_cocker_spaniel_9,12,"[38.344, 3.136, 146.496, 220.864]","[42, 19, 73, 70]",0.1579320236478014
yorkshire_terrier_23,36,"[50.848, 39.872, 104.83200000000001, 167.552]","[54, 49, 77, 69]",0.3024797659448395
Bombay_221,7,"[10.32258064516129, 76.96774193548387, 191.48387096774192, 108.38709677419355]","[42, 88, 70, 65]",0.21923082322551662
saint_bernard_195,28,"[0.448, 40.992000000000004, 200.256, 154.56]","[107, 67, 60, 68]",0.1318188495123757
chihuahua_51,10,"[38.0, 96.768, 107.52, 89.152]","[70, 126, 79, 55]",0.4248327924570379
yorkshire_terrier_93,16,"[74.088, 50.176, 101.248, 114.688]","[93, 61, 67, 44]",0.25387681820169994
Egyptian_Mau_58,11,"[0.0, 27.272, 189.952, 137.984]","[189, 144, 35, 42]",0.0007315848904178335
havanese_30,16,"[51.968, 37.448, 129.92000000000002, 147.84]","[72, 47, 96, 74]",0.36985797453777747
american_bulldog_99,1,"[38.344, 3.584, 146.94400000000002, 220.416]","[72, 45, 66, 79]",0.1609815306160388
keeshond_197,18,"[1.792, 40.544, 217.28, 153.66400000000002]","[46, 61, 97, 38]",0.11039856904861069
yorkshire_terrier_96,16,"[0.0, 37.896, 174.272, 144.704]","[83, 47, 93, 53]",0.19113090206101047
Egyptian_Mau_4,5,"[21.28, 64.60000000000001, 194.88000000000002, 153.44000000000003]","[30, 75, 62, 62]",0.12855160941799318
beagle_33,4,"[127.232, 58.232, 46.592, 92.288]","[99, 56, 86, 52]",0.35933018055419474
basset_hound_71,3,"[0.0, 65.672, 146.496, 120.06400000000001]","[62, 90, 71, 61]",0.24623490087360425
basset_hound_195,3,"[37.448, 1.792, 116.48, 155.45600000000002]","[43, 43, 113, 102]",0.6176506994304657
Siamese_97,32,"[51.52, 30.240000000000002, 136.192, 165.312]","[47, 37, 71, 66]",0.19233672579323313
beagle_23,4,"[46.144, 37.0, 176.96, 142.016]","[56, 72, 92, 74]",0.2708988498965453
Abyssinian_8,27,"[67.648, 50.888, 156.352, 134.848]","[135, 139, 19, 17]",0.015319852071948541
english_setter_33,28,"[61.6, 90.944, 66.752, 96.768]","[58, 91, 65, 53]",0.4893344328973668
german_shorthaired_26,14,"[47.712, 3.136, 148.288, 220.864]","[71, 162, 55, 62]",0.10411742960544984
leonberger_63,19,"[0.0, 28.896, 223.552, 166.656]","[26, 33, 86, 94]",0.21698354053949462
staffordshire_bull_terrier_20,34,"[47.04, 33.2, 143.36, 160.832]","[46, 35, 87, 66]",0.24532901742637564
Bombay_67,22,"[28.0, 0.0, 167.552, 224.0]","[42, 67, 146, 51]",0.1983925672541744
chihuahua_43,10,"[39.24, 2.688, 140.672, 220.416]","[55, 60, 105, 80]",0.2709121651612331
boxer_49,8,"[48.832, 34.512, 173.824, 162.624]","[66, 60, 84, 57]",0.16937907745956013
boxer_45,8,"[80.64, 44.272, 75.712, 139.328]","[72, 66, 59, 64]",0.2903178914038601
keeshond_36,18,"[41.2, 54.13333333333333, 126.93333333333334, 145.13333333333333]","[102, 59, 63, 71]",0.24280411521521794
keeshond_97,18,"[22.848, 28.0, 167.552, 168.0]","[35, 31, 67, 69]",0.16423472798210195
newfoundland_76,22,"[75.632, 63.168, 102.144, 136.192]","[84, 77, 74, 95]",0.505348366731561
yorkshire_terrier_196,36,"[58.24, 50.44, 88.256, 116.928]","[70, 76, 86, 73]",0.5070380890026102
pomeranian_9,24,"[24.192, 83.24799999999999, 103.04, 88.256]","[65, 72, 75, 63]",0.3038827223532874
beagle_71,4,"[45.696, 67.016, 128.12800000000001, 98.11200000000001]","[99, 60, 86, 57]",0.2723390635215619
Ragdoll_264,26,"[0.0, 53.08108108108108, 198.05405405405406, 112.43243243243244]","[109, 61, 80, 66]",0.237114754786698
saint_bernard_91,28,"[22.848, 49.992000000000004, 201.15200000000002, 120.96000000000001]","[53, 51, 65, 65]",0.17364431930282628
Birman_81,6,"[10.0, 46.0, 214.0, 113.0]","[28, 51, 67, 65]",0.18009263088247457
german_shorthaired_86,14,"[21.952, 49.992000000000004, 155.008, 131.264]","[82, 64, 76, 73]",0.2726695900893846
pug_196,25,"[45.17333333333333, 35.093333333333334, 150.82666666666668, 167.25333333333333]","[53, 44, 67, 58]",0.15404580685040986
pomeranian_25,24,"[38.528, 28.448, 175.168, 166.656]","[75, 63, 87, 64]",0.19073197301360933
Birman_65,6,"[0.0, 65.224, 166.208, 120.512]","[41, 85, 85, 90]",0.38192599395192495
samoyed_66,29,"[66.304, 24.240000000000002, 99.008, 178.752]","[91, 74, 71, 77]",0.30890709016400086
Birman_78,6,"[38.344, 10.304, 146.94400000000002, 213.696]","[72, 32, 84, 88]",0.2354039291740626
keeshond_57,18,"[35.392, 42.784, 105.28, 100.8]","[66, 50, 85, 59]",0.3926051028839443
german_shorthaired_199,14,"[51.968, 42.824, 172.032, 142.912]","[158, 95, 66, 63]",0.16912450931342363
havanese_37,16,"[42.376, 11.648, 144.256, 212.352]","[44, 31, 100, 69]",0.22524691386500353
basset_hound_93,3,"[50.176, 50.44, 173.824, 94.08]","[55, 65, 102, 67]",0.41789572281416243
basset_hound_47,3,"[48.304, 15.68, 136.192, 191.296]","[64, 42, 90, 87]",0.30054137944235376
basset_hound_90,3,"[13.888, 59.848, 107.072, 120.512]","[0, 83, 83, 50]",0.2541282069703048
pomeranian_50,24,"[37.896, 45.696, 138.88, 157.696]","[72, 63, 77, 60]",0.21095100086405533
boxer_64,8,"[0.448, 1.344, 215.936, 222.656]","[68, 51, 92, 77]",0.1473394680471686
British_Shorthair_2,9,"[18.330909090909092, 21.17818181818182, 170.24, 197.93454545454546]","[118, 38, 67, 60]",0.1193006594694408
wheaten_terrier_29,15,"[42.824, 124.544, 58.24, 91.84]","[56, 163, 67, 61]",0.34220118416930306
Ragdoll_8,6,"[0.0, 39.688, 179.20000000000002, 141.568]","[51, 53, 80, 63]",0.19866777802893307
Maine_Coon_85,20,"[75.488, 8.96, 112.0, 215.04]","[105, 105, 91, 119]",0.3911189553917282
scottish_terrier_49,30,"[50.624, 53.800000000000004, 116.928, 111.552]","[60, 51, 71, 96]",0.4996997415622892
great_pyrenees_47,15,"[12.992, 25.136, 146.496, 176.064]","[42, 31, 93, 90]",0.32451077899469893
basset_hound_95,3,"[36.288000000000004, 37.448, 187.71200000000002, 148.736]","[62, 57, 95, 81]",0.2756135020880854
staffordshire_bull_terrier_51,12,"[86.464, 49.784, 59.584, 107.072]","[93, 99, 62, 49]",0.3812246377244861
Birman_6,6,"[44.352000000000004, 44.168, 168.0, 133.504]","[54, 42, 67, 55]",0.15680673740077491
Persian_91,23,"[19.264, 3.584, 189.056, 219.52]","[62, 38, 69, 61]",0.10141784235093593
english_setter_38,13,"[99.904, 78.768, 72.57600000000001, 71.68]","[100, 104, 85, 53]",0.5309434011970019
Bengal_44,20,"[157.696, 157.92000000000002, 59.584, 37.632]","[111, 63, 49, 59]",0.0
american_pit_bull_terrier_42,8,"[2.24, 36.376, 202.94400000000002, 157.248]","[64, 58, 57, 41]",0.07323140490418163
pomeranian_83,24,"[79.072, 84.224, 59.136, 90.496]","[73, 77, 65, 60]",0.5063811620525734
beagle_28,4,"[47.304, 8.064, 137.536, 215.936]","[55, 32, 65, 70]",0.15320394726679784
chihuahua_1,10,"[61.192, 58.688, 84.672, 133.504]","[60, 63, 64, 56]",0.30932275376758345
British_Shorthair_93,9,"[45.696, 39.168, 178.304, 153.216]","[74, 94, 77, 63]",0.17756855825178525
Ragdoll_33,26,"[0.0, 38.792, 224.0, 146.048]","[102, 50, 77, 66]",0.15534276402278702
Bengal_49,5,"[89.60000000000001, 68.36, 70.336, 100.352]","[95, 75, 51, 85]",0.6141654805475988
Persian_44,23,"[26.472, 12.544, 184.576, 171.136]","[68, 56, 79, 62]",0.1550608548297833
german_shorthaired_30,14,"[0.0, 75.08, 153.216, 111.552]","[59, 95, 85, 82]",0.4078038268960793
american_bulldog_66,1,"[7.6160000000000005, 49.096000000000004, 158.144, 131.264]","[76, 63, 80, 77]",0.29674428144634757
